Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
C	GO:0042803	0.044297946	1.454317982	19.96698963	28	575	protein homodimerization activity	0.331717595	"ENSG00000025708,ENSG00000028528,ENSG00000073008,ENSG00000087274,ENSG00000088986,ENSG00000097033,ENSG00000100099,ENSG00000101457,ENSG00000106211,ENSG00000107611,ENSG00000112130,ENSG00000112855,ENSG00000115216,ENSG00000131018,ENSG00000131165,ENSG00000132128,ENSG00000135046,ENSG00000137710,ENSG00000159692,ENSG00000160310,ENSG00000162772,ENSG00000165915,ENSG00000167657,ENSG00000173039,ENSG00000175197,ENSG00000177606,ENSG00000182040,ENSG00000269335"	"TYMP,SNX1,PVR,ADD1,DYNLL1,SH3GLB1,HPS4,DNTTIP1,HSPB1,CUBN,RNF8,HARS2,NRBP1,SYNE1,CHMP1A,LRRC41,ANXA1,RDX,CTBP1,PRMT2,ATF3,SLC39A13,DAPK3,RELA,DDIT3,JUN,USH1G,IKBKG"
C	GO:0008179	0.045010711	6.978908189	0.347251993	2	10	adenylate cyclase binding	0.331717595	"ENSG00000131016,ENSG00000132155"	"AKAP12,RAF1"
C	GO:0043522	0.045010711	6.978908189	0.347251993	2	10	leucine zipper domain binding	0.331717595	"ENSG00000167657,ENSG00000175197"	"DAPK3,DDIT3"
C	GO:0017137	0.047014825	1.913545165	5.451856298	10	157	Rab GTPase binding	0.343600016	"ENSG00000073921,ENSG00000092929,ENSG00000100099,ENSG00000100359,ENSG00000109436,ENSG00000171853,ENSG00000198853,ENSG00000203879,ENSG00000275954,ENSG00000278599"	"PICALM,UNC13D,HPS4,SGSM3,TBC1D9,TRAPPC12,RUSC2,GDI1,TBC1D3F,TBC1D3E"
C	GO:0016860	0.049009467	3.109448601	1.389007974	4	40	intramolecular oxidoreductase activity	0.349529103	"ENSG00000065485,ENSG00000116260,ENSG00000147155,ENSG00000185624"	"PDIA5,QSOX1,EBP,P4HB"
C	GO:0008139	0.049021756	3.993248045	0.833404784	3	24	nuclear localization sequence binding	0.349529103	"ENSG00000100906,ENSG00000157782,ENSG00000185467"	"NFKBIA,CABP1,KPNA7"
C	GO:0051787	0.049021756	3.993248045	0.833404784	3	24	misfolded protein binding	0.349529103	"ENSG00000136827,ENSG00000149428,ENSG00000204389"	"TOR1A,HYOU1,HSPA1A"
C	GO:0001228	0.049678396	1.659577677	9.375803824	15	270	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding"	0.351354465	"ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000107175,ENSG00000115661,ENSG00000116809,ENSG00000117595,ENSG00000124766,ENSG00000134954,ENSG00000155090,ENSG00000162772,ENSG00000173039,ENSG00000173757,ENSG00000175197,ENSG00000177606"	"TFE3,PITX1,NFKB2,CREB3,STK16,ZBTB17,IRF6,SOX4,ETS1,KLF10,ATF3,RELA,STAT5B,DDIT3,JUN"
C	GO:0015037	0.053775352	6.202922526	0.381977193	2	11	peptide disulfide oxidoreductase activity	0.362776795	"ENSG00000065485,ENSG00000185624"	"PDIA5,P4HB"
C	GO:0017154	0.053775352	6.202922526	0.381977193	2	11	semaphorin receptor activity	0.362776795	"ENSG00000130827,ENSG00000198753"	"PLXNA3,PLXNB3"
C	GO:0019211	0.053775352	6.202922526	0.381977193	2	11	phosphatase activator activity	0.362776795	"ENSG00000087074,ENSG00000146674"	"PPP1R15A,IGFBP3"
C	GO:0035615	0.053775352	6.202922526	0.381977193	2	11	clathrin adaptor activity	0.362776795	"ENSG00000073921,ENSG00000183020"	"PICALM,AP2A2"
C	GO:0042975	0.053775352	6.202922526	0.381977193	2	11	peroxisome proliferator activated receptor binding	0.362776795	"ENSG00000160310,ENSG00000269335"	"PRMT2,IKBKG"
C	GO:0098748	0.053775352	6.202922526	0.381977193	2	11	endocytic adaptor activity	0.362776795	"ENSG00000073921,ENSG00000183020"	"PICALM,AP2A2"
C	GO:0004601	0.059881812	3.645360156	0.902855183	3	26	peroxidase activity	0.363185615	"ENSG00000126432,ENSG00000155962,ENSG00000167468"	"PRDX5,CLIC2,GPX4"
C	GO:0070696	0.063083005	5.582133995	0.416702392	2	12	transmembrane receptor protein serine/threonine kinase binding	0.363185615	"ENSG00000116985,ENSG00000122641"	"BMP8B,INHBA"
C	GO:0042169	0.065698058	3.493159204	0.937580382	3	27	SH2 domain binding	0.363185615	"ENSG00000111199,ENSG00000169398,ENSG00000182866"	"TRPV4,PTK2,LCK"
C	GO:0051059	0.065698058	3.493159204	0.937580382	3	27	NF-kappaB binding	0.363185615	"ENSG00000100906,ENSG00000112033,ENSG00000173039"	"NFKBIA,PPARD,RELA"
C	GO:0005057	0.066927626	1.935551116	4.305924719	8	124	"signal transducer activity, downstream of receptor"	0.363185615	"ENSG00000071054,ENSG00000095015,ENSG00000111276,ENSG00000115602,ENSG00000132155,ENSG00000143761,ENSG00000166484,ENSG00000185386"	"MAP4K4,MAP3K1,CDKN1B,IL1RL1,RAF1,ARF1,MAPK7,MAPK11"
C	GO:0002114	0.068247433	27.86386139	0.069450399	1	2	interleukin-33 receptor activity	0.363185615	ENSG00000115602	IL1RL1
C	GO:0004821	0.068247433	27.86386139	0.069450399	1	2	histidine-tRNA ligase activity	0.363185615	ENSG00000112855	HARS2
C	GO:0005093	0.068247433	27.86386139	0.069450399	1	2	Rab GDP-dissociation inhibitor activity	0.363185615	ENSG00000203879	GDI1
C	GO:0005094	0.068247433	27.86386139	0.069450399	1	2	Rho GDP-dissociation inhibitor activity	0.363185615	ENSG00000111348	ARHGDIB
C	GO:0008160	0.068247433	27.86386139	0.069450399	1	2	protein tyrosine phosphatase activator activity	0.363185615	ENSG00000146674	IGFBP3
C	GO:0008481	0.068247433	27.86386139	0.069450399	1	2	sphinganine kinase activity	0.363185615	ENSG00000176170	SPHK1
C	GO:0015275	0.068247433	27.86386139	0.069450399	1	2	"stretch-activated, cation-selective, calcium channel activity"	0.363185615	ENSG00000111199	TRPV4
C	GO:0016647	0.068247433	27.86386139	0.069450399	1	2	"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor"	0.363185615	ENSG00000088826	SMOX
C	GO:0017050	0.068247433	27.86386139	0.069450399	1	2	D-erythro-sphingosine kinase activity	0.363185615	ENSG00000176170	SPHK1
C	GO:0019826	0.068247433	27.86386139	0.069450399	1	2	oxygen sensor activity	0.363185615	ENSG00000269858	EGLN2
C	GO:0030172	0.068247433	27.86386139	0.069450399	1	2	troponin C binding	0.363185615	ENSG00000118194	TNNT2
C	GO:0030899	0.068247433	27.86386139	0.069450399	1	2	calcium-dependent ATPase activity	0.363185615	ENSG00000118194	TNNT2
C	GO:0030984	0.068247433	27.86386139	0.069450399	1	2	kininogen binding	0.363185615	ENSG00000136943	CTSV
C	GO:0042610	0.068247433	27.86386139	0.069450399	1	2	CD8 receptor binding	0.363185615	ENSG00000182866	LCK
C	GO:0044715	0.068247433	27.86386139	0.069450399	1	2	8-oxo-dGDP phosphatase activity	0.363185615	ENSG00000275074	NUDT18
C	GO:0046592	0.068247433	27.86386139	0.069450399	1	2	polyamine oxidase activity	0.363185615	ENSG00000088826	SMOX
C	GO:0047237	0.068247433	27.86386139	0.069450399	1	2	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	0.363185615	ENSG00000169826	CSGALNACT2
C	GO:0047389	0.068247433	27.86386139	0.069450399	1	2	glycerophosphocholine phosphodiesterase activity	0.363185615	ENSG00000125772	GPCPD1
C	GO:0047391	0.068247433	27.86386139	0.069450399	1	2	alkylglycerophosphoethanolamine phosphodiesterase activity	0.363185615	ENSG00000078369	GNB1
C	GO:0047750	0.068247433	27.86386139	0.069450399	1	2	cholestenol delta-isomerase activity	0.363185615	ENSG00000147155	EBP
C	GO:0048495	0.068247433	27.86386139	0.069450399	1	2	Roundabout binding	0.363185615	ENSG00000099331	MYO9B
C	GO:0050682	0.068247433	27.86386139	0.069450399	1	2	AF-2 domain binding	0.363185615	ENSG00000161914	ZNF653
C	GO:0051431	0.068247433	27.86386139	0.069450399	1	2	corticotropin-releasing hormone receptor 2 binding	0.363185615	ENSG00000145040	UCN2
C	GO:0052901	0.068247433	27.86386139	0.069450399	1	2	spermine:oxygen oxidoreductase (spermidine-forming) activity	0.363185615	ENSG00000088826	SMOX
C	GO:0070699	0.068247433	27.86386139	0.069450399	1	2	type II activin receptor binding	0.363185615	ENSG00000122641	INHBA
C	GO:0098770	0.068247433	27.86386139	0.069450399	1	2	FBXO family protein binding	0.363185615	ENSG00000110330	BIRC2
C	GO:0140135	0.068247433	27.86386139	0.069450399	1	2	mechanosensitive cation channel activity	0.363185615	ENSG00000111199	TRPV4
C	GO:1990698	0.068247433	27.86386139	0.069450399	1	2	palmitoleoyltransferase activity	0.363185615	ENSG00000102312	PORCN
C	GO:2001070	0.068247433	27.86386139	0.069450399	1	2	starch binding	0.363185615	ENSG00000125772	GPCPD1
C	GO:0060589	0.070411318	1.571203889	9.861956615	15	284	nucleoside-triphosphatase regulator activity	0.363185615	"ENSG00000031823,ENSG00000075391,ENSG00000099331,ENSG00000100359,ENSG00000108518,ENSG00000109436,ENSG00000111348,ENSG00000116285,ENSG00000135924,ENSG00000138073,ENSG00000177606,ENSG00000197622,ENSG00000203879,ENSG00000275954,ENSG00000278599"	"RANBP3,RASAL2,MYO9B,SGSM3,PFN1,TBC1D9,ARHGDIB,ERRFI1,DNAJB2,PREB,JUN,CDC42SE1,GDI1,TBC1D3F,TBC1D3E"
C	GO:0043130	0.070930918	2.372669492	2.222412758	5	64	ubiquitin binding	0.363185615	"ENSG00000106211,ENSG00000110330,ENSG00000165006,ENSG00000179526,ENSG00000269335"	"HSPB1,BIRC2,UBAP1,SHARPIN,IKBKG"
C	GO:0097718	0.071762589	3.353134328	0.972305582	3	28	disordered domain specific binding	0.363185615	"ENSG00000105701,ENSG00000183020,ENSG00000204389"	"FKBP8,AP2A2,HSPA1A"
C	GO:0004707	0.072885597	5.074216106	0.451427592	2	13	MAP kinase activity	0.363185615	"ENSG00000166484,ENSG00000185386"	"MAPK7,MAPK11"
C	GO:0005092	0.072885597	5.074216106	0.451427592	2	13	GDP-dissociation inhibitor activity	0.363185615	"ENSG00000111348,ENSG00000203879"	"ARHGDIB,GDI1"
C	GO:0005527	0.072885597	5.074216106	0.451427592	2	13	macrolide binding	0.363185615	"ENSG00000105701,ENSG00000173486"	"FKBP8,FKBP2"
C	GO:0005528	0.072885597	5.074216106	0.451427592	2	13	FK506 binding	0.363185615	"ENSG00000105701,ENSG00000173486"	"FKBP8,FKBP2"
C	GO:0017110	0.072885597	5.074216106	0.451427592	2	13	nucleoside-diphosphatase activity	0.363185615	"ENSG00000197586,ENSG00000275074"	"ENTPD6,NUDT18"
C	GO:0030547	0.072885597	5.074216106	0.451427592	2	13	receptor inhibitor activity	0.363185615	"ENSG00000107984,ENSG00000161914"	"DKK1,ZNF653"
C	GO:0031386	0.072885597	5.074216106	0.451427592	2	13	protein tag	0.363185615	"ENSG00000102178,ENSG00000150991"	"UBL4A,UBC"
C	GO:0033612	0.072885597	5.074216106	0.451427592	2	13	receptor serine/threonine kinase binding	0.363185615	"ENSG00000116985,ENSG00000122641"	"BMP8B,INHBA"
C	GO:0035497	0.072885597	5.074216106	0.451427592	2	13	cAMP response element binding	0.363185615	"ENSG00000107175,ENSG00000177606"	"CREB3,JUN"
C	GO:0005546	0.074630644	2.663816649	1.59735917	4	46	"phosphatidylinositol-4,5-bisphosphate binding"	0.369780082	"ENSG00000011347,ENSG00000073921,ENSG00000108518,ENSG00000111737"	"SYT7,PICALM,PFN1,RAB35"
C	GO:0005525	0.075506061	1.553450226	9.966132213	15	287	GTP binding	0.372015817	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0098632	0.078067969	3.223880597	1.007030781	3	29	cell-cell adhesion mediator activity	0.382489436	"ENSG00000135046,ENSG00000172531,ENSG00000198753"	"ANXA1,PPP1CA,PLXNB3"
C	GO:0003712	0.080150071	1.418982558	15.9735917	22	460	transcription cofactor activity	0.390413533	"ENSG00000071282,ENSG00000077150,ENSG00000099917,ENSG00000104856,ENSG00000104881,ENSG00000110330,ENSG00000110711,ENSG00000111653,ENSG00000112033,ENSG00000124766,ENSG00000127511,ENSG00000136830,ENSG00000159692,ENSG00000160310,ENSG00000161914,ENSG00000162772,ENSG00000165030,ENSG00000171148,ENSG00000175197,ENSG00000175221,ENSG00000177606,ENSG00000204389"	"LMCD1,NFKB2,MED15,RELB,PPP1R13L,BIRC2,AIP,ING4,PPARD,SOX4,SIN3B,FAM129B,CTBP1,PRMT2,ZNF653,ATF3,NFIL3,TADA3,DDIT3,MED16,JUN,HSPA1A"
C	GO:0032550	0.080837308	1.536083916	10.07030781	15	290	purine ribonucleoside binding	0.390413533	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0008236	0.081741646	1.942857854	3.75032153	7	108	serine-type peptidase activity	0.390413533	"ENSG00000117984,ENSG00000122861,ENSG00000129455,ENSG00000136943,ENSG00000140564,ENSG00000142002,ENSG00000160183"	"CTSD,PLAU,KLK8,CTSV,FURIN,DPP9,TMPRSS3"
C	GO:0031683	0.083137719	4.650951199	0.486152791	2	14	G-protein beta/gamma-subunit complex binding	0.390413533	"ENSG00000060558,ENSG00000114353"	"GNA15,GNAI2"
C	GO:0016684	0.0846064	3.104201216	1.04175598	3	30	"oxidoreductase activity, acting on peroxide as acceptor"	0.390413533	"ENSG00000126432,ENSG00000155962,ENSG00000167468"	"PRDX5,CLIC2,GPX4"
C	GO:0004252	0.085270072	2.049514029	3.055817543	6	88	serine-type endopeptidase activity	0.390413533	"ENSG00000117984,ENSG00000122861,ENSG00000129455,ENSG00000136943,ENSG00000140564,ENSG00000160183"	"CTSD,PLAU,KLK8,CTSV,FURIN,TMPRSS3"
C	GO:0001883	0.086407013	1.519092418	10.17448341	15	293	purine nucleoside binding	0.390413533	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0032549	0.088316837	1.513509788	10.20920861	15	294	ribonucleoside binding	0.390413533	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0003714	0.089029815	1.681346168	6.146360285	10	177	transcription corepressor activity	0.390413533	"ENSG00000071282,ENSG00000104856,ENSG00000104881,ENSG00000127511,ENSG00000159692,ENSG00000161914,ENSG00000162772,ENSG00000165030,ENSG00000175197,ENSG00000204389"	"LMCD1,RELB,PPP1R13L,SIN3B,CTBP1,ZNF653,ATF3,NFIL3,DDIT3,HSPA1A"
C	GO:0030695	0.089606397	1.562358277	8.577124239	13	247	GTPase regulator activity	0.390413533	"ENSG00000031823,ENSG00000075391,ENSG00000099331,ENSG00000100359,ENSG00000109436,ENSG00000111348,ENSG00000116285,ENSG00000138073,ENSG00000177606,ENSG00000197622,ENSG00000203879,ENSG00000275954,ENSG00000278599"	"RANBP3,RASAL2,MYO9B,SGSM3,TBC1D9,ARHGDIB,ERRFI1,PREB,JUN,CDC42SE1,GDI1,TBC1D3F,TBC1D3E"
C	GO:0005096	0.090769936	1.590954919	7.778444654	12	224	GTPase activator activity	0.390413533	"ENSG00000031823,ENSG00000075391,ENSG00000099331,ENSG00000100359,ENSG00000109436,ENSG00000111348,ENSG00000116285,ENSG00000138073,ENSG00000177606,ENSG00000203879,ENSG00000275954,ENSG00000278599"	"RANBP3,RASAL2,MYO9B,SGSM3,TBC1D9,ARHGDIB,ERRFI1,PREB,JUN,GDI1,TBC1D3F,TBC1D3E"
C	GO:0030291	0.091369775	2.993070362	1.07648118	3	31	protein serine/threonine kinase inhibitor activity	0.390413533	"ENSG00000106211,ENSG00000111276,ENSG00000197852"	"HSPB1,CDKN1B,FAM212B"
C	GO:0043028	0.091369775	2.993070362	1.07648118	3	31	cysteine-type endopeptidase regulator activity involved in apoptotic process	0.390413533	"ENSG00000110330,ENSG00000126432,ENSG00000140939"	"BIRC2,PRDX5,NOL3"
C	GO:0004602	0.093796508	4.29280397	0.52087799	2	15	glutathione peroxidase activity	0.390413533	"ENSG00000155962,ENSG00000167468"	"CLIC2,GPX4"
C	GO:0008157	0.093796508	4.29280397	0.52087799	2	15	protein phosphatase 1 binding	0.390413533	"ENSG00000087074,ENSG00000172531"	"PPP1R15A,PPP1CA"
C	GO:0030275	0.093796508	4.29280397	0.52087799	2	15	LRR domain binding	0.390413533	"ENSG00000167657,ENSG00000175197"	"DAPK3,DDIT3"
C	GO:0032561	0.094206647	1.496999454	10.31338421	15	297	guanyl ribonucleotide binding	0.390413533	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0001046	0.095578945	2.1525	2.430763954	5	70	core promoter sequence-specific DNA binding	0.390413533	"ENSG00000124766,ENSG00000132475,ENSG00000155090,ENSG00000173575,ENSG00000198026"	"SOX4,H3F3B,KLF10,CHD2,ZNF335"
C	GO:0019001	0.096223457	1.491573797	10.34810941	15	298	guanyl nucleotide binding	0.390413533	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0017171	0.098188933	1.850383995	3.923947526	7	113	serine hydrolase activity	0.390413533	"ENSG00000117984,ENSG00000122861,ENSG00000129455,ENSG00000136943,ENSG00000140564,ENSG00000142002,ENSG00000160183"	"CTSD,PLAU,KLK8,CTSV,FURIN,DPP9,TMPRSS3"
C	GO:0016667	0.100199574	2.379370722	1.770985167	4	51	"oxidoreductase activity, acting on a sulfur group of donors"	0.390413533	"ENSG00000065485,ENSG00000116260,ENSG00000137767,ENSG00000185624"	"PDIA5,QSOX1,SQRDL,P4HB"
C	GO:0004582	0.100608276	13.93069307	0.104175598	1	3	dolichyl-phosphate beta-D-mannosyltransferase activity	0.390413533	ENSG00000136908	DPM2
C	GO:0004656	0.100608276	13.93069307	0.104175598	1	3	procollagen-proline 4-dioxygenase activity	0.390413533	ENSG00000185624	P4HB
C	GO:0008321	0.100608276	13.93069307	0.104175598	1	3	Ral guanyl-nucleotide exchange factor activity	0.390413533	ENSG00000205517	RGL3
C	GO:0008381	0.100608276	13.93069307	0.104175598	1	3	mechanosensitive ion channel activity	0.390413533	ENSG00000111199	TRPV4
C	GO:0008426	0.100608276	13.93069307	0.104175598	1	3	protein kinase C inhibitor activity	0.390413533	ENSG00000106211	HSPB1
C	GO:0009881	0.100608276	13.93069307	0.104175598	1	3	photoreceptor activity	0.390413533	ENSG00000054277	OPN3
C	GO:0015141	0.100608276	13.93069307	0.104175598	1	3	succinate transmembrane transporter activity	0.390413533	ENSG00000141485	SLC13A5
C	GO:0016175	0.100608276	13.93069307	0.104175598	1	3	superoxide-generating NADPH oxidase activity	0.390413533	ENSG00000116701	NCF2
C	GO:0016618	0.100608276	13.93069307	0.104175598	1	3	hydroxypyruvate reductase activity	0.390413533	ENSG00000159692	CTBP1
C	GO:0016672	0.100608276	13.93069307	0.104175598	1	3	"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor"	0.390413533	ENSG00000137767	SQRDL
C	GO:0016971	0.100608276	13.93069307	0.104175598	1	3	flavin-linked sulfhydryl oxidase activity	0.390413533	ENSG00000116260	QSOX1
C	GO:0018636	0.100608276	13.93069307	0.104175598	1	3	"phenanthrene 9,10-monooxygenase activity"	0.390413533	ENSG00000151632	AKR1C2
C	GO:0030267	0.100608276	13.93069307	0.104175598	1	3	glyoxylate reductase (NADP) activity	0.390413533	ENSG00000159692	CTBP1
C	GO:0030375	0.100608276	13.93069307	0.104175598	1	3	thyroid hormone receptor coactivator activity	0.390413533	ENSG00000175221	MED16
C	GO:0031013	0.100608276	13.93069307	0.104175598	1	3	troponin I binding	0.390413533	ENSG00000118194	TNNT2
C	GO:0033829	0.100608276	13.93069307	0.104175598	1	3	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	0.390413533	ENSG00000106003	LFNG
C	GO:0035651	0.100608276	13.93069307	0.104175598	1	3	AP-3 adaptor complex binding	0.390413533	ENSG00000155252	PI4K2A
C	GO:0038036	0.100608276	13.93069307	0.104175598	1	3	sphingosine-1-phosphate receptor activity	0.390413533	ENSG00000176170	SPHK1
C	GO:0047238	0.100608276	13.93069307	0.104175598	1	3	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	0.390413533	ENSG00000169826	CSGALNACT2
C	GO:0048406	0.100608276	13.93069307	0.104175598	1	3	nerve growth factor binding	0.390413533	ENSG00000140564	FURIN
C	GO:0050501	0.100608276	13.93069307	0.104175598	1	3	hyaluronan synthase activity	0.390413533	ENSG00000170961	HAS2
C	GO:0051429	0.100608276	13.93069307	0.104175598	1	3	corticotropin-releasing hormone receptor binding	0.390413533	ENSG00000145040	UCN2
C	GO:0052812	0.100608276	13.93069307	0.104175598	1	3	"phosphatidylinositol-3,4-bisphosphate 5-kinase activity"	0.390413533	ENSG00000186111	PIP5K1C
C	GO:0070697	0.100608276	13.93069307	0.104175598	1	3	activin receptor binding	0.390413533	ENSG00000122641	INHBA
C	GO:1990460	0.100608276	13.93069307	0.104175598	1	3	leptin receptor binding	0.390413533	ENSG00000028528	SNX1
C	GO:1990599	0.100608276	13.93069307	0.104175598	1	3	3' overhang single-stranded DNA endodeoxyribonuclease activity	0.390413533	ENSG00000012061	ERCC1
C	GO:0001882	0.102434711	1.475524476	10.452285	15	301	nucleoside binding	0.393857649	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000103966,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000122644,ENSG00000127824,ENSG00000128340,ENSG00000143761,ENSG00000143878,ENSG00000155366,ENSG00000155961,ENSG00000182934"	"ARF5,TUBG2,GNA15,EHD4,RAB35,GNAI2,RND3,ARL4A,TUBA4A,RAC2,ARF1,RHOB,RHOC,RAB39B,SRPR"
C	GO:0001968	0.104821523	3.985820631	0.55560319	2	16	fibronectin binding	0.393857649	"ENSG00000124145,ENSG00000146674"	"SDC4,IGFBP3"
C	GO:0008327	0.104821523	3.985820631	0.55560319	2	16	methyl-CpG binding	0.393857649	"ENSG00000141644,ENSG00000161036"	"MBD1,LRWD1"
C	GO:0050431	0.104821523	3.985820631	0.55560319	2	16	transforming growth factor beta binding	0.393857649	"ENSG00000168056,ENSG00000168140"	"LTBP3,VASN"
C	GO:0050750	0.104821523	3.985820631	0.55560319	2	16	low-density lipoprotein particle receptor binding	0.393857649	"ENSG00000073921,ENSG00000107984"	"PICALM,DKK1"
C	GO:0001047	0.105242286	1.815791923	3.993397925	7	115	core promoter binding	0.393857649	"ENSG00000104856,ENSG00000116809,ENSG00000124766,ENSG00000132475,ENSG00000155090,ENSG00000173575,ENSG00000198026"	"RELB,ZBTB17,SOX4,H3F3B,KLF10,CHD2,ZNF335"
C	GO:0032813	0.105537683	2.793034826	1.145931578	3	33	tumor necrosis factor receptor superfamily binding	0.393857649	"ENSG00000056558,ENSG00000102871,ENSG00000140939"	"TRAF1,TRADD,NOL3"
C	GO:0044183	0.105537683	2.793034826	1.145931578	3	33	protein binding involved in protein folding	0.393857649	"ENSG00000106211,ENSG00000149428,ENSG00000204389"	"HSPB1,HYOU1,HSPA1A"
C	GO:0046915	0.105537683	2.793034826	1.145931578	3	33	transition metal ion transmembrane transporter activity	0.393857649	"ENSG00000104154,ENSG00000147804,ENSG00000165915"	"SLC30A4,SLC39A4,SLC39A13"
C	GO:0035255	0.116174629	3.719768404	0.590328389	2	17	ionotropic glutamate receptor binding	0.429853461	"ENSG00000137312,ENSG00000180900"	"FLOT1,SCRIB"
C	GO:0008289	0.117412544	1.3453215	16.77227129	22	483	lipid binding	0.429853461	"ENSG00000011347,ENSG00000028528,ENSG00000063245,ENSG00000068831,ENSG00000072134,ENSG00000073921,ENSG00000092929,ENSG00000097033,ENSG00000108518,ENSG00000111737,ENSG00000112033,ENSG00000118960,ENSG00000125999,ENSG00000135046,ENSG00000138772,ENSG00000140545,ENSG00000151632,ENSG00000154217,ENSG00000166140,ENSG00000173548,ENSG00000175471,ENSG00000183020"	"SYT7,SNX1,EPN1,RASGRP2,EPN2,PICALM,UNC13D,SH3GLB1,PFN1,RAB35,PPARD,HS1BP3,BPIFB1,ANXA1,ANXA3,MFGE8,AKR1C2,PITPNC1,ZFYVE19,SNX33,MCTP1,AP2A2"
C	GO:0000978	0.120175703	1.434327577	10.7300866	15	309	RNA polymerase II proximal promoter sequence-specific DNA binding	0.429853461	"ENSG00000029153,ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000107175,ENSG00000116809,ENSG00000134954,ENSG00000155090,ENSG00000162772,ENSG00000165030,ENSG00000173039,ENSG00000173757,ENSG00000175197,ENSG00000177606,ENSG00000198026"	"ARNTL2,TFE3,PITX1,NFKB2,CREB3,ZBTB17,ETS1,KLF10,ATF3,NFIL3,RELA,STAT5B,DDIT3,JUN,ZNF335"
C	GO:0005544	0.120502468	2.618003731	1.215381977	3	35	calcium-dependent phospholipid binding	0.429853461	"ENSG00000011347,ENSG00000135046,ENSG00000138772"	"SYT7,ANXA1,ANXA3"
C	GO:0098631	0.120502468	2.618003731	1.215381977	3	35	cell adhesion mediator activity	0.429853461	"ENSG00000135046,ENSG00000172531,ENSG00000198753"	"ANXA1,PPP1CA,PLXNB3"
