Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
E	GO:0004127	0.066387094	21.66730038	0.067907057	1	3	cytidylate kinase activity	0.321190739	ENSG00000140057	AK7
E	GO:0004307	0.066387094	21.66730038	0.067907057	1	3	ethanolaminephosphotransferase activity	0.321190739	ENSG00000138018	EPT1
E	GO:0004359	0.066387094	21.66730038	0.067907057	1	3	glutaminase activity	0.321190739	ENSG00000115419	GLS
E	GO:0004487	0.066387094	21.66730038	0.067907057	1	3	methylenetetrahydrofolate dehydrogenase (NAD+) activity	0.321190739	ENSG00000163738	MTHFD2L
E	GO:0004591	0.066387094	21.66730038	0.067907057	1	3	oxoglutarate dehydrogenase (succinyl-transferring) activity	0.321190739	ENSG00000181192	DHTKD1
E	GO:0004616	0.066387094	21.66730038	0.067907057	1	3	phosphogluconate dehydrogenase (decarboxylating) activity	0.321190739	ENSG00000106049	HIBADH
E	GO:0004705	0.066387094	21.66730038	0.067907057	1	3	JUN kinase activity	0.321190739	ENSG00000050748	MAPK9
E	GO:0004748	0.066387094	21.66730038	0.067907057	1	3	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	0.321190739	ENSG00000048392	RRM2B
E	GO:0005173	0.066387094	21.66730038	0.067907057	1	3	stem cell factor receptor binding	0.321190739	ENSG00000166068	SPRED1
E	GO:0005412	0.066387094	21.66730038	0.067907057	1	3	glucose:sodium symporter activity	0.321190739	ENSG00000100170	SLC5A1
E	GO:0008172	0.066387094	21.66730038	0.067907057	1	3	S-methyltransferase activity	0.321190739	ENSG00000137364	TPMT
E	GO:0008384	0.066387094	21.66730038	0.067907057	1	3	IkappaB kinase activity	0.321190739	ENSG00000213341	CHUK
E	GO:0008486	0.066387094	21.66730038	0.067907057	1	3	diphosphoinositol-polyphosphate diphosphatase activity	0.321190739	ENSG00000196368	NUDT11
E	GO:0015093	0.066387094	21.66730038	0.067907057	1	3	ferrous iron transmembrane transporter activity	0.321190739	ENSG00000104635	SLC39A14
E	GO:0016509	0.066387094	21.66730038	0.067907057	1	3	long-chain-3-hydroxyacyl-CoA dehydrogenase activity	0.321190739	ENSG00000138029	HADHB
E	GO:0016728	0.066387094	21.66730038	0.067907057	1	3	"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor"	0.321190739	ENSG00000048392	RRM2B
E	GO:0016802	0.066387094	21.66730038	0.067907057	1	3	trialkylsulfonium hydrolase activity	0.321190739	ENSG00000158467	AHCYL2
E	GO:0016909	0.066387094	21.66730038	0.067907057	1	3	SAP kinase activity	0.321190739	ENSG00000050748	MAPK9
E	GO:0019808	0.066387094	21.66730038	0.067907057	1	3	polyamine binding	0.321190739	ENSG00000123505	AMD1
E	GO:0030144	0.066387094	21.66730038	0.067907057	1	3	"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity"	0.321190739	ENSG00000169193	CCDC126
E	GO:0032450	0.066387094	21.66730038	0.067907057	1	3	maltose alpha-glucosidase activity	0.321190739	ENSG00000257335	MGAM
E	GO:0034431	0.066387094	21.66730038	0.067907057	1	3	bis(5'-adenosyl)-hexaphosphatase activity	0.321190739	ENSG00000196368	NUDT11
E	GO:0034432	0.066387094	21.66730038	0.067907057	1	3	bis(5'-adenosyl)-pentaphosphatase activity	0.321190739	ENSG00000196368	NUDT11
E	GO:0052840	0.066387094	21.66730038	0.067907057	1	3	inositol diphosphate tetrakisphosphate diphosphatase activity	0.321190739	ENSG00000196368	NUDT11
E	GO:0052841	0.066387094	21.66730038	0.067907057	1	3	inositol bisdiphosphate tetrakisphosphate diphosphatase activity	0.321190739	ENSG00000196368	NUDT11
E	GO:0052842	0.066387094	21.66730038	0.067907057	1	3	inositol diphosphate pentakisphosphate diphosphatase activity	0.321190739	ENSG00000196368	NUDT11
E	GO:0052843	0.066387094	21.66730038	0.067907057	1	3	"inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity"	0.321190739	ENSG00000196368	NUDT11
E	GO:0052844	0.066387094	21.66730038	0.067907057	1	3	"inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity"	0.321190739	ENSG00000196368	NUDT11
E	GO:0052845	0.066387094	21.66730038	0.067907057	1	3	"inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity"	0.321190739	ENSG00000196368	NUDT11
E	GO:0052846	0.066387094	21.66730038	0.067907057	1	3	"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity"	0.321190739	ENSG00000196368	NUDT11
E	GO:0052847	0.066387094	21.66730038	0.067907057	1	3	"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"	0.321190739	ENSG00000196368	NUDT11
E	GO:0052848	0.066387094	21.66730038	0.067907057	1	3	"inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"	0.321190739	ENSG00000196368	NUDT11
E	GO:0061731	0.066387094	21.66730038	0.067907057	1	3	ribonucleoside-diphosphate reductase activity	0.321190739	ENSG00000048392	RRM2B
E	GO:0102148	0.066387094	21.66730038	0.067907057	1	3	N-acetyl-beta-D-galactosaminidase activity	0.321190739	ENSG00000049860	HEXB
E	GO:1990460	0.066387094	21.66730038	0.067907057	1	3	leptin receptor binding	0.321190739	ENSG00000205302	SNX2
E	GO:0004683	0.067799296	5.11091154	0.430078025	2	19	calmodulin-dependent protein kinase activity	0.324274345	"ENSG00000103319,ENSG00000148660"	"EEF2K,CAMK2G"
E	GO:0051184	0.067799296	5.11091154	0.430078025	2	19	cofactor transmembrane transporter activity	0.324274345	"ENSG00000118777,ENSG00000170482"	"ABCG2,SLC23A1"
E	GO:0016787	0.069276985	1.279149706	43.5510589	53	1924	hydrolase activity	0.329459299	"ENSG00000023839,ENSG00000049860,ENSG00000067113,ENSG00000081377,ENSG00000083520,ENSG00000084073,ENSG00000084092,ENSG00000084112,ENSG00000089123,ENSG00000091262,ENSG00000104320,ENSG00000107798,ENSG00000113013,ENSG00000115271,ENSG00000115419,ENSG00000117480,ENSG00000118777,ENSG00000120915,ENSG00000121316,ENSG00000133657,ENSG00000134533,ENSG00000135093,ENSG00000135677,ENSG00000138193,ENSG00000140876,ENSG00000142606,ENSG00000148660,ENSG00000153922,ENSG00000154822,ENSG00000156256,ENSG00000158467,ENSG00000159921,ENSG00000162600,ENSG00000163312,ENSG00000163738,ENSG00000164099,ENSG00000164164,ENSG00000168792,ENSG00000170759,ENSG00000173083,ENSG00000178425,ENSG00000182263,ENSG00000184012,ENSG00000196368,ENSG00000196611,ENSG00000196850,ENSG00000197635,ENSG00000198130,ENSG00000198585,ENSG00000198836,ENSG00000206418,ENSG00000257335,ENSG00000271447"	"ABCC2,HEXB,PPAP2A,CDC14B,DIS3,ZMPSTE24,NOA1,SSH1,TASP1,ABCC6,NBN,LIPA,HSPA9,GCA,GLS,FAAH,ABCG2,EPHX2,PLBD1,ATP13A3,RERG,USP30,GNS,PLCE1,NUDT7,MMEL1,CAMK2G,CHD1,PLCL2,USP16,AHCYL2,GNE,OMA1,HELQ,MTHFD2L,PRSS12,OTUD4,ABHD15,KIF5B,HPSE,NT5DC1,FIGN,TMPRSS2,NUDT11,MMP1,PPTC7,DPP4,HIBCH,NUDT16,OPA1,RAB12,MGAM,MMP28"
E	GO:0004629	0.074240337	4.826547922	0.45271371	2	20	phospholipase C activity	0.348017434	"ENSG00000138193,ENSG00000154822"	"PLCE1,PLCL2"
E	GO:0017049	0.074240337	4.826547922	0.45271371	2	20	GTP-Rho binding	0.348017434	"ENSG00000167617,ENSG00000168952"	"CDC42EP5,STXBP6"
E	GO:0046982	0.07483558	1.648660714	7.515047586	12	332	protein heterodimerization activity	0.348017434	"ENSG00000049860,ENSG00000081189,ENSG00000106546,ENSG00000115271,ENSG00000138079,ENSG00000138823,ENSG00000165156,ENSG00000167165,ENSG00000174306,ENSG00000205302,ENSG00000213341,ENSG00000241635"	"HEXB,MEF2C,AHR,GCA,SLC3A1,MTTP,ZHX1,UGT1A6,ZHX3,SNX2,CHUK,UGT1A1"
E	GO:0005516	0.074842459	2.114591148	2.942639115	6	130	calmodulin binding	0.348017434	"ENSG00000065534,ENSG00000103319,ENSG00000145703,ENSG00000147044,ENSG00000148660,ENSG00000168807"	"MYLK,EEF2K,IQGAP2,CASK,CAMK2G,SNTB2"
E	GO:0008233	0.076594469	1.57659335	9.167452628	14	405	peptidase activity	0.354040318	"ENSG00000084073,ENSG00000089123,ENSG00000115271,ENSG00000135093,ENSG00000142606,ENSG00000156256,ENSG00000162600,ENSG00000164099,ENSG00000164164,ENSG00000184012,ENSG00000196611,ENSG00000197635,ENSG00000198585,ENSG00000271447"	"ZMPSTE24,TASP1,GCA,USP30,MMEL1,USP16,OMA1,PRSS12,OTUD4,TMPRSS2,MMP1,DPP4,NUDT16,MMP28"
E	GO:0004553	0.076983677	2.60206659	1.607133671	4	71	"hydrolase activity, hydrolyzing O-glycosyl compounds"	0.354040318	"ENSG00000049860,ENSG00000159921,ENSG00000173083,ENSG00000257335"	"HEXB,GNE,HPSE,MGAM"
E	GO:0016491	0.080657118	1.477151147	12.58544114	18	556	oxidoreductase activity	0.354491949	"ENSG00000002726,ENSG00000023228,ENSG00000048392,ENSG00000072042,ENSG00000106049,ENSG00000106853,ENSG00000112294,ENSG00000136521,ENSG00000138029,ENSG00000138413,ENSG00000139921,ENSG00000140043,ENSG00000163738,ENSG00000165841,ENSG00000168453,ENSG00000171903,ENSG00000181192,ENSG00000203797"	"AOC1,NDUFS1,RRM2B,RDH11,HIBADH,PTGR1,ALDH5A1,NDUFB5,HADHB,IDH1,TMX1,PTGR2,MTHFD2L,CYP2C19,HR,CYP4F11,DHTKD1,DDO"
E	GO:0019201	0.080867811	4.572117316	0.475349396	2	21	nucleotide kinase activity	0.354491949	"ENSG00000140057,ENSG00000147044"	"AK7,CASK"
E	GO:1901682	0.080867811	4.572117316	0.475349396	2	21	sulfur compound transmembrane transporter activity	0.354491949	"ENSG00000021488,ENSG00000138079"	"SLC7A9,SLC3A1"
E	GO:0008289	0.082210853	1.51025765	10.9330361	16	483	lipid binding	0.354491949	"ENSG00000104537,ENSG00000116171,ENSG00000136848,ENSG00000138823,ENSG00000141664,ENSG00000145703,ENSG00000147475,ENSG00000164144,ENSG00000168952,ENSG00000171903,ENSG00000180957,ENSG00000196975,ENSG00000198836,ENSG00000205302,ENSG00000241635,ENSG00000254087"	"ANXA13,SCP2,DAB2IP,MTTP,ZCCHC2,IQGAP2,ERLIN2,ARFIP1,STXBP6,CYP4F11,PITPNB,ANXA4,OPA1,SNX2,UGT1A1,LYN"
E	GO:0004860	0.086628332	2.48989011	1.675040727	4	74	protein kinase inhibitor activity	0.354491949	"ENSG00000100744,ENSG00000158092,ENSG00000166068,ENSG00000180008"	"GSKIP,NCK1,SPRED1,SOCS4"
E	GO:0000827	0.0875255	14.44359949	0.090542742	1	4	"inositol-1,3,4,5,6-pentakisphosphate kinase activity"	0.354491949	ENSG00000168781	PPIP5K1
E	GO:0000828	0.0875255	14.44359949	0.090542742	1	4	inositol hexakisphosphate kinase activity	0.354491949	ENSG00000168781	PPIP5K1
E	GO:0000829	0.0875255	14.44359949	0.090542742	1	4	inositol heptakisphosphate kinase activity	0.354491949	ENSG00000168781	PPIP5K1
E	GO:0000832	0.0875255	14.44359949	0.090542742	1	4	inositol hexakisphosphate 5-kinase activity	0.354491949	ENSG00000168781	PPIP5K1
E	GO:0004111	0.0875255	14.44359949	0.090542742	1	4	creatine kinase activity	0.354491949	ENSG00000237289	CKMT1B
E	GO:0004477	0.0875255	14.44359949	0.090542742	1	4	methenyltetrahydrofolate cyclohydrolase activity	0.354491949	ENSG00000163738	MTHFD2L
E	GO:0004488	0.0875255	14.44359949	0.090542742	1	4	methylenetetrahydrofolate dehydrogenase (NADP+) activity	0.354491949	ENSG00000163738	MTHFD2L
E	GO:0004558	0.0875255	14.44359949	0.090542742	1	4	"alpha-1,4-glucosidase activity"	0.354491949	ENSG00000257335	MGAM
E	GO:0008131	0.0875255	14.44359949	0.090542742	1	4	primary amine oxidase activity	0.354491949	ENSG00000002726	AOC1
E	GO:0016416	0.0875255	14.44359949	0.090542742	1	4	O-palmitoyltransferase activity	0.354491949	ENSG00000157184	CPT2
E	GO:0016936	0.0875255	14.44359949	0.090542742	1	4	galactoside binding	0.354491949	ENSG00000100079	LGALS2
E	GO:0030151	0.0875255	14.44359949	0.090542742	1	4	molybdenum ion binding	0.354491949	ENSG00000075643	MOCOS
E	GO:0030976	0.0875255	14.44359949	0.090542742	1	4	thiamine pyrophosphate binding	0.354491949	ENSG00000181192	DHTKD1
E	GO:0031956	0.0875255	14.44359949	0.090542742	1	4	medium-chain fatty acid-CoA ligase activity	0.354491949	ENSG00000068366	ACSL4
E	GO:0033300	0.0875255	14.44359949	0.090542742	1	4	dehydroascorbic acid transmembrane transporter activity	0.354491949	ENSG00000170482	SLC23A1
E	GO:0036042	0.0875255	14.44359949	0.090542742	1	4	long-chain fatty acyl-CoA binding	0.354491949	ENSG00000116171	SCP2
E	GO:0052723	0.0875255	14.44359949	0.090542742	1	4	inositol hexakisphosphate 1-kinase activity	0.354491949	ENSG00000168781	PPIP5K1
E	GO:0052724	0.0875255	14.44359949	0.090542742	1	4	inositol hexakisphosphate 3-kinase activity	0.354491949	ENSG00000168781	PPIP5K1
E	GO:0102391	0.0875255	14.44359949	0.090542742	1	4	decanoate-CoA ligase activity	0.354491949	ENSG00000068366	ACSL4
E	GO:0043548	0.087670052	4.343129771	0.497985081	2	22	phosphatidylinositol 3-kinase binding	0.354491949	"ENSG00000136848,ENSG00000155629"	"DAB2IP,PIK3AP1"
E	GO:0016782	0.089927965	2.96630094	1.063877219	3	47	"transferase activity, transferring sulfur-containing groups"	0.361873588	"ENSG00000002587,ENSG00000075643,ENSG00000171451"	"HS3ST1,MOCOS,DSEL"
E	GO:0015175	0.094635823	4.135950563	0.520620767	2	23	neutral amino acid transmembrane transporter activity	0.375403715	"ENSG00000021488,ENSG00000164300"	"SLC7A9,SERINC5"
E	GO:0046875	0.094635823	4.135950563	0.520620767	2	23	ephrin receptor binding	0.375403715	"ENSG00000158092,ENSG00000254087"	"NCK1,LYN"
E	GO:0048027	0.094635823	4.135950563	0.520620767	2	23	mRNA 5'-UTR binding	0.375403715	"ENSG00000147679,ENSG00000155506"	"UTP23,LARP1"
E	GO:0019210	0.096829455	2.386933614	1.742947784	4	77	kinase inhibitor activity	0.380788652	"ENSG00000100744,ENSG00000158092,ENSG00000166068,ENSG00000180008"	"GSKIP,NCK1,SPRED1,SOCS4"
E	GO:0048037	0.096903205	1.539545323	8.692103232	13	384	cofactor binding	0.380788652	"ENSG00000002726,ENSG00000023228,ENSG00000075643,ENSG00000106049,ENSG00000112294,ENSG00000116171,ENSG00000138413,ENSG00000164116,ENSG00000165841,ENSG00000171903,ENSG00000181192,ENSG00000183044,ENSG00000203797"	"AOC1,NDUFS1,MOCOS,HIBADH,ALDH5A1,SCP2,IDH1,GUCY1A3,CYP2C19,CYP4F11,DHTKD1,ABAT,DDO"
E	GO:0050839	0.10132365	1.526780578	8.760010289	13	387	cell adhesion molecule binding	0.388637678	"ENSG00000050405,ENSG00000074276,ENSG00000079112,ENSG00000082438,ENSG00000136848,ENSG00000138413,ENSG00000155506,ENSG00000158092,ENSG00000164144,ENSG00000168952,ENSG00000170759,ENSG00000205302,ENSG00000254087"	"LIMA1,CDHR2,CDH17,COBLL1,DAB2IP,IDH1,LARP1,NCK1,ARFIP1,STXBP6,KIF5B,SNX2,LYN"
E	GO:0016628	0.101754303	3.947605829	0.543256452	2	24	"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	0.388637678	"ENSG00000106853,ENSG00000140043"	"PTGR1,PTGR2"
E	GO:0070273	0.101754303	3.947605829	0.543256452	2	24	phosphatidylinositol-4-phosphate binding	0.388637678	"ENSG00000136848,ENSG00000164144"	"DAB2IP,ARFIP1"
E	GO:0042803	0.102308288	1.424267636	13.01551916	18	575	protein homodimerization activity	0.388637678	"ENSG00000002726,ENSG00000049860,ENSG00000112294,ENSG00000115271,ENSG00000118777,ENSG00000120915,ENSG00000136848,ENSG00000138413,ENSG00000148660,ENSG00000163743,ENSG00000167165,ENSG00000174306,ENSG00000183044,ENSG00000197635,ENSG00000198585,ENSG00000205302,ENSG00000213341,ENSG00000241635"	"AOC1,HEXB,ALDH5A1,GCA,ABCG2,EPHX2,DAB2IP,IDH1,CAMK2G,RCHY1,UGT1A6,ZHX3,ABAT,DPP4,NUDT16,SNX2,CHUK,UGT1A1"
E	GO:0001042	0.108187072	10.83174905	0.113178428	1	5	RNA polymerase I core binding	0.388637678	ENSG00000085721	RRN3
E	GO:0003696	0.108187072	10.83174905	0.113178428	1	5	satellite DNA binding	0.388637678	ENSG00000134046	MBD2
E	GO:0004017	0.108187072	10.83174905	0.113178428	1	5	adenylate kinase activity	0.388637678	ENSG00000140057	AK7
E	GO:0004448	0.108187072	10.83174905	0.113178428	1	5	isocitrate dehydrogenase activity	0.388637678	ENSG00000138413	IDH1
E	GO:0004563	0.108187072	10.83174905	0.113178428	1	5	beta-N-acetylhexosaminidase activity	0.388637678	ENSG00000049860	HEXB
E	GO:0004904	0.108187072	10.83174905	0.113178428	1	5	interferon receptor activity	0.388637678	ENSG00000027697	IFNGR1
E	GO:0008559	0.108187072	10.83174905	0.113178428	1	5	xenobiotic transmembrane transporting ATPase activity	0.388637678	ENSG00000118777	ABCG2
E	GO:0016406	0.108187072	10.83174905	0.113178428	1	5	carnitine O-acyltransferase activity	0.388637678	ENSG00000157184	CPT2
E	GO:0017034	0.108187072	10.83174905	0.113178428	1	5	Rap guanyl-nucleotide exchange factor activity	0.388637678	ENSG00000136237	RAPGEF5
E	GO:0035673	0.108187072	10.83174905	0.113178428	1	5	oligopeptide transmembrane transporter activity	0.388637678	ENSG00000079112	CDH17
E	GO:0042392	0.108187072	10.83174905	0.113178428	1	5	sphingosine-1-phosphate phosphatase activity	0.388637678	ENSG00000067113	PPAP2A
E	GO:0042799	0.108187072	10.83174905	0.113178428	1	5	histone methyltransferase activity (H4-K20 specific)	0.388637678	ENSG00000165671	NSD1
E	GO:0043208	0.108187072	10.83174905	0.113178428	1	5	glycosphingolipid binding	0.388637678	ENSG00000254087	LYN
E	GO:0045545	0.108187072	10.83174905	0.113178428	1	5	syndecan binding	0.388637678	ENSG00000173083	HPSE
E	GO:0098519	0.108187072	10.83174905	0.113178428	1	5	"nucleotide phosphatase activity, acting on free nucleotides"	0.388637678	ENSG00000198585	NUDT16
E	GO:1990459	0.108187072	10.83174905	0.113178428	1	5	transferrin receptor binding	0.388637678	ENSG00000205302	SNX2
E	GO:0070405	0.109015075	3.775638898	0.565892138	2	25	ammonium ion binding	0.389938538	"ENSG00000123505,ENSG00000180957"	"AMD1,PITPNB"
E	GO:0042626	0.111259593	2.262137862	1.833490526	4	81	"ATPase activity, coupled to transmembrane movement of substances"	0.395251387	"ENSG00000023839,ENSG00000091262,ENSG00000118777,ENSG00000133657"	"ABCC2,ABCC6,ABCG2,ATP13A3"
E	GO:0042578	0.111444835	1.598511409	6.428534682	10	284	phosphoric ester hydrolase activity	0.395251387	"ENSG00000067113,ENSG00000081377,ENSG00000084112,ENSG00000120915,ENSG00000138193,ENSG00000148660,ENSG00000154822,ENSG00000178425,ENSG00000196850,ENSG00000198585"	"PPAP2A,CDC14B,SSH1,EPHX2,PLCE1,CAMK2G,PLCL2,NT5DC1,PPTC7,NUDT16"
E	GO:0004857	0.112807298	1.641029412	5.63628569	9	249	enzyme inhibitor activity	0.397885079	"ENSG00000100744,ENSG00000145703,ENSG00000156463,ENSG00000158092,ENSG00000166068,ENSG00000180008,ENSG00000196975,ENSG00000204397,ENSG00000241635"	"GSKIP,IQGAP2,SH3RF2,NCK1,SPRED1,SOCS4,ANXA4,CARD16,UGT1A1"
E	GO:0043178	0.11313817	2.662444288	1.177055646	3	52	alcohol binding	0.397885079	"ENSG00000116171,ENSG00000147475,ENSG00000154822"	"SCP2,ERLIN2,PLCL2"
E	GO:0008135	0.115009297	2.232938856	1.856126211	4	82	"translation factor activity, RNA binding"	0.402773145	"ENSG00000103319,ENSG00000104131,ENSG00000107864,ENSG00000120662"	"EEF2K,EIF3J,CPEB3,MTRF1"
E	GO:0061631	0.116408111	3.618002545	0.588527823	2	26	ubiquitin conjugating enzyme activity	0.405973286	"ENSG00000132388,ENSG00000169139"	"UBE2G1,UBE2V2"
E	GO:0008375	0.118029736	2.608965517	1.199691332	3	53	acetylglucosaminyltransferase activity	0.406548762	"ENSG00000049860,ENSG00000169193,ENSG00000183778"	"HEXB,CCDC126,B3GALT5"
E	GO:0003730	0.122998849	2.557583953	1.222327017	3	54	mRNA 3'-UTR binding	0.406548762	"ENSG00000107864,ENSG00000147679,ENSG00000155506"	"CPEB3,UTP23,LARP1"
E	GO:0051287	0.122998849	2.557583953	1.222327017	3	54	NAD binding	0.406548762	"ENSG00000106049,ENSG00000112294,ENSG00000138413"	"HIBADH,ALDH5A1,IDH1"
E	GO:0005201	0.12392376	3.472977099	0.611163509	2	27	extracellular matrix structural constituent	0.406548762	"ENSG00000132205,ENSG00000184956"	"EMILIN2,MUC6"
E	GO:0031369	0.12392376	3.472977099	0.611163509	2	27	translation initiation factor binding	0.406548762	"ENSG00000155506,ENSG00000158092"	"LARP1,NCK1"
E	GO:0051059	0.12392376	3.472977099	0.611163509	2	27	NF-kappaB binding	0.406548762	"ENSG00000105127,ENSG00000196975"	"AKAP8,ANXA4"
E	GO:0061650	0.12392376	3.472977099	0.611163509	2	27	ubiquitin-like protein conjugating enzyme activity	0.406548762	"ENSG00000132388,ENSG00000169139"	"UBE2G1,UBE2V2"
E	GO:0016791	0.124521168	1.656990521	4.957215125	8	219	phosphatase activity	0.406548762	"ENSG00000067113,ENSG00000081377,ENSG00000084112,ENSG00000120915,ENSG00000148660,ENSG00000178425,ENSG00000196850,ENSG00000198585"	"PPAP2A,CDC14B,SSH1,EPHX2,CAMK2G,NT5DC1,PPTC7,NUDT16"
E	GO:0003836	0.128382527	8.664638783	0.135814113	1	6	"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity"	0.406548762	ENSG00000115525	ST3GAL5
E	GO:0003988	0.128382527	8.664638783	0.135814113	1	6	acetyl-CoA C-acyltransferase activity	0.406548762	ENSG00000138029	HADHB
E	GO:0004301	0.128382527	8.664638783	0.135814113	1	6	epoxide hydrolase activity	0.406548762	ENSG00000120915	EPHX2
E	GO:0004716	0.128382527	8.664638783	0.135814113	1	6	"signal transducer, downstream of receptor, with protein tyrosine kinase activity"	0.406548762	ENSG00000254087	LYN
E	GO:0004771	0.128382527	8.664638783	0.135814113	1	6	sterol esterase activity	0.406548762	ENSG00000107798	LIPA
E	GO:0005375	0.128382527	8.664638783	0.135814113	1	6	copper ion transmembrane transporter activity	0.406548762	ENSG00000136868	SLC31A1
E	GO:0015205	0.128382527	8.664638783	0.135814113	1	6	nucleobase transmembrane transporter activity	0.406548762	ENSG00000170482	SLC23A1
E	GO:0015643	0.128382527	8.664638783	0.135814113	1	6	toxic substance binding	0.406548762	ENSG00000120915	EPHX2
E	GO:0019238	0.128382527	8.664638783	0.135814113	1	6	cyclohydrolase activity	0.406548762	ENSG00000163738	MTHFD2L
E	GO:0034483	0.128382527	8.664638783	0.135814113	1	6	heparan sulfate sulfotransferase activity	0.406548762	ENSG00000002587	HS3ST1
E	GO:0036041	0.128382527	8.664638783	0.135814113	1	6	long-chain fatty acid binding	0.406548762	ENSG00000116171	SCP2
E	GO:0043184	0.128382527	8.664638783	0.135814113	1	6	vascular endothelial growth factor receptor 2 binding	0.406548762	ENSG00000136848	DAB2IP
E	GO:0046975	0.128382527	8.664638783	0.135814113	1	6	histone methyltransferase activity (H3-K36 specific)	0.406548762	ENSG00000165671	NSD1
E	GO:0089720	0.128382527	8.664638783	0.135814113	1	6	caspase binding	0.406548762	ENSG00000204397	CARD16
E	GO:0090599	0.128382527	8.664638783	0.135814113	1	6	alpha-glucosidase activity	0.406548762	ENSG00000257335	MGAM
E	GO:1901612	0.128382527	8.664638783	0.135814113	1	6	cardiolipin binding	0.406548762	ENSG00000198836	OPA1
E	GO:0016788	0.128716155	1.37236336	13.46823287	18	595	"hydrolase activity, acting on ester bonds"	0.406548762	"ENSG00000067113,ENSG00000081377,ENSG00000083520,ENSG00000084112,ENSG00000107798,ENSG00000117480,ENSG00000120915,ENSG00000121316,ENSG00000135677,ENSG00000138193,ENSG00000140876,ENSG00000148660,ENSG00000154822,ENSG00000168792,ENSG00000178425,ENSG00000196850,ENSG00000198130,ENSG00000198585"	"PPAP2A,CDC14B,DIS3,SSH1,LIPA,FAAH,EPHX2,PLBD1,GNS,PLCE1,NUDT7,CAMK2G,PLCL2,ABHD15,NT5DC1,PPTC7,HIBCH,NUDT16"
E	GO:0008146	0.131552739	3.339107457	0.633799194	2	28	sulfotransferase activity	0.412395665	"ENSG00000002587,ENSG00000171451"	"HS3ST1,DSEL"
E	GO:0061980	0.131552739	3.339107457	0.633799194	2	28	regulatory RNA binding	0.412395665	"ENSG00000113391,ENSG00000134046"	"FAM172A,MBD2"
E	GO:0035091	0.132283714	1.697643753	4.232873189	7	187	phosphatidylinositol binding	0.413139808	"ENSG00000136848,ENSG00000141664,ENSG00000145703,ENSG00000164144,ENSG00000168952,ENSG00000180957,ENSG00000205302"	"DAB2IP,ZCCHC2,IQGAP2,ARFIP1,STXBP6,PITPNB,SNX2"
E	GO:0045296	0.133163598	1.53529493	6.677527223	10	295	cadherin binding	0.414341752	"ENSG00000050405,ENSG00000082438,ENSG00000136848,ENSG00000138413,ENSG00000155506,ENSG00000158092,ENSG00000164144,ENSG00000168952,ENSG00000170759,ENSG00000205302"	"LIMA1,COBLL1,DAB2IP,IDH1,LARP1,NCK1,ARFIP1,STXBP6,KIF5B,SNX2"
E	GO:0004252	0.138628318	2.072344322	1.991940324	4	88	serine-type endopeptidase activity	0.426042609	"ENSG00000164099,ENSG00000184012,ENSG00000196611,ENSG00000197635"	"PRSS12,TMPRSS2,MMP1,DPP4"
E	GO:0015399	0.138628318	2.072344322	1.991940324	4	88	primary active transmembrane transporter activity	0.426042609	"ENSG00000023839,ENSG00000091262,ENSG00000118777,ENSG00000133657"	"ABCC2,ABCC6,ABCG2,ATP13A3"
E	GO:0015405	0.138628318	2.072344322	1.991940324	4	88	P-P-bond-hydrolysis-driven transmembrane transporter activity	0.426042609	"ENSG00000023839,ENSG00000091262,ENSG00000118777,ENSG00000133657"	"ABCC2,ABCC6,ABCG2,ATP13A3"
E	GO:0016790	0.139286119	3.215154085	0.65643488	2	29	thiolester hydrolase activity	0.426042609	"ENSG00000140876,ENSG00000198130"	"NUDT7,HIBCH"
E	GO:0005496	0.143601788	2.370741902	1.312869759	3	58	steroid binding	0.426042609	"ENSG00000116171,ENSG00000147475,ENSG00000241635"	"SCP2,ERLIN2,UGT1A1"
E	GO:0043492	0.146903882	2.023792487	2.037211695	4	90	"ATPase activity, coupled to movement of substances"	0.426042609	"ENSG00000023839,ENSG00000091262,ENSG00000118777,ENSG00000133657"	"ABCC2,ABCC6,ABCG2,ATP13A3"
E	GO:0030515	0.147115314	3.100054526	0.679070565	2	30	snoRNA binding	0.426042609	"ENSG00000140876,ENSG00000198585"	"NUDT7,NUDT16"
E	GO:0003747	0.148122341	7.219898606	0.158449799	1	7	translation release factor activity	0.426042609	ENSG00000120662	MTRF1
E	GO:0004089	0.148122341	7.219898606	0.158449799	1	7	carbonate dehydratase activity	0.426042609	ENSG00000185015	CA13
