GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0008495	0.0407270856554921	Inf	0.0407270856554917	1	1	protoheme IX farnesyltransferase activity	0.224211091342996	ENSG00000006695	COX10
GO:0008511	0.0407270856554921	Inf	0.0407270856554917	1	1	sodium:potassium:chloride symporter activity	0.224211091342996	ENSG00000064651	SLC12A2
GO:0008783	0.0407270856554921	Inf	0.0407270856554917	1	1	agmatinase activity	0.224211091342996	ENSG00000116771	AGMAT
GO:0008897	0.0407270856554921	Inf	0.0407270856554917	1	1	holo-[acyl-carrier-protein] synthase activity	0.224211091342996	ENSG00000149313	AASDHPPT
GO:0009400	0.0407270856554921	Inf	0.0407270856554917	1	1	signal transducer, downstream of receptor, with serine/threonine phosphatase activity	0.224211091342996	ENSG00000247077	PGAM5
GO:0009674	0.0407270856554921	Inf	0.0407270856554917	1	1	potassium:sodium symporter activity	0.224211091342996	ENSG00000064651	SLC12A2
GO:0015067	0.0407270856554921	Inf	0.0407270856554917	1	1	amidinotransferase activity	0.224211091342996	ENSG00000171766	GATM
GO:0015068	0.0407270856554921	Inf	0.0407270856554917	1	1	glycine amidinotransferase activity	0.224211091342996	ENSG00000171766	GATM
GO:0015086	0.0407270856554921	Inf	0.0407270856554917	1	1	cadmium ion transmembrane transporter activity	0.224211091342996	ENSG00000110911	SLC11A2
GO:0015087	0.0407270856554921	Inf	0.0407270856554917	1	1	cobalt ion transmembrane transporter activity	0.224211091342996	ENSG00000110911	SLC11A2
GO:0015091	0.0407270856554921	Inf	0.0407270856554917	1	1	ferric iron transmembrane transporter activity	0.224211091342996	ENSG00000072274	TFRC
GO:0015094	0.0407270856554921	Inf	0.0407270856554917	1	1	lead ion transmembrane transporter activity	0.224211091342996	ENSG00000110911	SLC11A2
GO:0015211	0.0407270856554921	Inf	0.0407270856554917	1	1	purine nucleoside transmembrane transporter activity	0.224211091342996	ENSG00000137860	SLC28A2
GO:0015373	0.0407270856554921	Inf	0.0407270856554917	1	1	anion:sodium symporter activity	0.224211091342996	ENSG00000064651	SLC12A2
GO:0015378	0.0407270856554921	Inf	0.0407270856554917	1	1	sodium:chloride symporter activity	0.224211091342996	ENSG00000064651	SLC12A2
GO:0016992	0.0407270856554921	Inf	0.0407270856554917	1	1	lipoate synthase activity	0.224211091342996	ENSG00000121897	LIAS
GO:0017061	0.0407270856554921	Inf	0.0407270856554917	1	1	S-methyl-5-thioadenosine phosphorylase activity	0.224211091342996	ENSG00000099810	MTAP
GO:0018478	0.0407270856554921	Inf	0.0407270856554917	1	1	malonate-semialdehyde dehydrogenase (acetylating) activity	0.224211091342996	ENSG00000119711	ALDH6A1
GO:0019187	0.0407270856554921	Inf	0.0407270856554917	1	1	beta-1,4-mannosyltransferase activity	0.224211091342996	ENSG00000033011	ALG1
GO:0030108	0.0407270856554921	Inf	0.0407270856554917	1	1	HLA-A specific activating MHC class I receptor activity	0.224211091342996	ENSG00000103811	CTSH
GO:0030629	0.0407270856554921	Inf	0.0407270856554917	1	1	U6 snRNA 3'-end binding	0.224211091342996	ENSG00000127804	METTL16
GO:0030735	0.0407270856554921	Inf	0.0407270856554917	1	1	carnosine N-methyltransferase activity	0.224211091342996	ENSG00000156017	C9orf41
GO:0031405	0.0407270856554921	Inf	0.0407270856554917	1	1	lipoic acid binding	0.224211091342996	ENSG00000137992	DBT
GO:0031779	0.0407270856554921	Inf	0.0407270856554917	1	1	melanocortin receptor binding	0.224211091342996	ENSG00000135324	MRAP2
GO:0031780	0.0407270856554921	Inf	0.0407270856554917	1	1	corticotropin hormone receptor binding	0.224211091342996	ENSG00000135324	MRAP2
GO:0031781	0.0407270856554921	Inf	0.0407270856554917	1	1	type 3 melanocortin receptor binding	0.224211091342996	ENSG00000135324	MRAP2
GO:0031782	0.0407270856554921	Inf	0.0407270856554917	1	1	type 4 melanocortin receptor binding	0.224211091342996	ENSG00000135324	MRAP2
GO:0031783	0.0407270856554921	Inf	0.0407270856554917	1	1	type 5 melanocortin receptor binding	0.224211091342996	ENSG00000135324	MRAP2
GO:0032216	0.0407270856554921	Inf	0.0407270856554917	1	1	glucosaminyl-phosphotidylinositol O-acyltransferase activity	0.224211091342996	ENSG00000277161	PIGW
GO:0032397	0.0407270856554921	Inf	0.0407270856554917	1	1	activating MHC class I receptor activity	0.224211091342996	ENSG00000103811	CTSH
GO:0033570	0.0407270856554921	Inf	0.0407270856554917	1	1	transferrin transmembrane transporter activity	0.224211091342996	ENSG00000072274	TFRC
GO:0033862	0.0407270856554921	Inf	0.0407270856554917	1	1	UMP kinase activity	0.224211091342996	ENSG00000134326	CMPK2
GO:0033897	0.0407270856554921	Inf	0.0407270856554917	1	1	ribonuclease T2 activity	0.224211091342996	ENSG00000026297	RNASET2
GO:0033989	0.0407270856554921	Inf	0.0407270856554917	1	1	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity	0.224211091342996	ENSG00000133835	HSD17B4
GO:0035375	0.0407270856554921	Inf	0.0407270856554917	1	1	zymogen binding	0.224211091342996	ENSG00000187908	DMBT1
GO:0036468	0.0407270856554921	Inf	0.0407270856554917	1	1	L-dopa decarboxylase activity	0.224211091342996	ENSG00000132437	DDC
GO:0042132	0.0407270856554921	Inf	0.0407270856554917	1	1	fructose 1,6-bisphosphate 1-phosphatase activity	0.224211091342996	ENSG00000165140	FBP1
GO:0043544	0.0407270856554921	Inf	0.0407270856554917	1	1	lipoamide binding	0.224211091342996	ENSG00000091140	DLD
GO:0043754	0.0407270856554921	Inf	0.0407270856554917	1	1	dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity	0.224211091342996	ENSG00000137992	DBT
GO:0044594	0.0407270856554921	Inf	0.0407270856554917	1	1	17-beta-hydroxysteroid dehydrogenase (NAD+) activity	0.224211091342996	ENSG00000133835	HSD17B4
GO:0044610	0.0407270856554921	Inf	0.0407270856554917	1	1	FMN transmembrane transporter activity	0.224211091342996	ENSG00000100372	SLC25A17
GO:0046980	0.0407270856554921	Inf	0.0407270856554917	1	1	tapasin binding	0.224211091342996	ENSG00000204267	TAP2
GO:0047315	0.0407270856554921	Inf	0.0407270856554917	1	1	kynurenine-glyoxylate transaminase activity	0.224211091342996	ENSG00000137944	CCBL2
GO:0047578	0.0407270856554921	Inf	0.0407270856554917	1	1	4-hydroxyglutamate transaminase activity	0.224211091342996	ENSG00000125166	GOT2
GO:0047658	0.0407270856554921	Inf	0.0407270856554917	1	1	alpha-amino-acid esterase activity	0.224211091342996	ENSG00000137274	BPHL
GO:0047992	0.0407270856554921	Inf	0.0407270856554917	1	1	hydroxylysine kinase activity	0.224211091342996	ENSG00000188266	HYKK
GO:0050023	0.0407270856554921	Inf	0.0407270856554917	1	1	L-fuconate dehydratase activity	0.224211091342996	ENSG00000132199	ENOSF1
GO:0050346	0.0407270856554921	Inf	0.0407270856554917	1	1	trans-L-3-hydroxyproline dehydratase activity	0.224211091342996	ENSG00000126790	L3HYPDH
GO:0050429	0.0407270856554921	Inf	0.0407270856554917	1	1	calcium-dependent phospholipase C activity	0.224211091342996	ENSG00000114805	PLCH1
GO:0051724	0.0407270856554921	Inf	0.0407270856554917	1	1	NAD transmembrane transporter activity	0.224211091342996	ENSG00000100372	SLC25A17
GO:0052907	0.0407270856554921	Inf	0.0407270856554917	1	1	23S rRNA (adenine(1618)-N(6))-methyltransferase activity	0.224211091342996	ENSG00000127804	METTL16
GO:0052909	0.0407270856554921	Inf	0.0407270856554917	1	1	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	0.224211091342996	ENSG00000086189	DIMT1
GO:0052927	0.0407270856554921	Inf	0.0407270856554917	1	1	CTP:tRNA cytidylyltransferase activity	0.224211091342996	ENSG00000072756	TRNT1
GO:0052928	0.0407270856554921	Inf	0.0407270856554917	1	1	CTP:3'-cytidine-tRNA cytidylyltransferase activity	0.224211091342996	ENSG00000072756	TRNT1
GO:0052929	0.0407270856554921	Inf	0.0407270856554917	1	1	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	0.224211091342996	ENSG00000072756	TRNT1
GO:0061598	0.0407270856554921	Inf	0.0407270856554917	1	1	molybdopterin adenylyltransferase activity	0.224211091342996	ENSG00000171723	GPHN
GO:0061599	0.0407270856554921	Inf	0.0407270856554917	1	1	molybdopterin molybdotransferase activity	0.224211091342996	ENSG00000171723	GPHN
GO:0070283	0.0407270856554921	Inf	0.0407270856554917	1	1	radical SAM enzyme activity	0.224211091342996	ENSG00000121897	LIAS
GO:0070996	0.0407270856554921	Inf	0.0407270856554917	1	1	type 1 melanocortin receptor binding	0.224211091342996	ENSG00000135324	MRAP2
GO:0071164	0.0407270856554921	Inf	0.0407270856554917	1	1	RNA trimethylguanosine synthase activity	0.224211091342996	ENSG00000137574	TGS1
GO:0071566	0.0407270856554921	Inf	0.0407270856554917	1	1	UFM1 activating enzyme activity	0.224211091342996	ENSG00000081307	UBA5
GO:0072510	0.0407270856554921	Inf	0.0407270856554917	1	1	trivalent inorganic cation transmembrane transporter activity	0.224211091342996	ENSG00000072274	TFRC
GO:0086007	0.0407270856554921	Inf	0.0407270856554917	1	1	voltage-gated calcium channel activity involved in cardiac muscle cell action potential	0.224211091342996	ENSG00000157388	CACNA1D
GO:0086059	0.0407270856554921	Inf	0.0407270856554917	1	1	voltage-gated calcium channel activity involved SA node cell action potential	0.224211091342996	ENSG00000157388	CACNA1D
GO:0097689	0.0407270856554921	Inf	0.0407270856554917	1	1	iron channel activity	0.224211091342996	ENSG00000138449	SLC40A1
GO:0102390	0.0407270856554921	Inf	0.0407270856554917	1	1	mycophenolic acid acyl-glucuronide esterase activity	0.224211091342996	ENSG00000144827	ABHD10
GO:0120048	0.0407270856554921	Inf	0.0407270856554917	1	1	U6 snRNA (adenine-(43)-N(6))-methyltransferase activity	0.224211091342996	ENSG00000127804	METTL16
GO:1904012	0.0407270856554921	Inf	0.0407270856554917	1	1	platinum binding	0.224211091342996	ENSG00000132541	HRSP12
GO:1904013	0.0407270856554921	Inf	0.0407270856554917	1	1	xenon atom binding	0.224211091342996	ENSG00000132541	HRSP12
GO:1990175	0.0407270856554921	Inf	0.0407270856554917	1	1	EH domain binding	0.224211091342996	ENSG00000049283	EPN3
GO:1990244	0.0407270856554921	Inf	0.0407270856554917	1	1	histone kinase activity (H2A-T120 specific)	0.224211091342996	ENSG00000145041	VPRBP
GO:1990817	0.0407270856554921	Inf	0.0407270856554917	1	1	RNA adenylyltransferase activity	0.224211091342996	ENSG00000072756	TRNT1
GO:0004222	0.0425229646665761	2.49826057681517	2.56580639629598	6	63	metalloendopeptidase activity	0.232884837578088	ENSG00000012174,ENSG00000123213,ENSG00000140740,ENSG00000141385,ENSG00000166896,ENSG00000262406	MBTPS2,NLN,UQCRC2,AFG3L2,XRCC6BP1,MMP12
GO:0015238	0.0453805089815922	2.45496654657746	2.60653348195147	6	64	drug transmembrane transporter activity	0.245344753755375	ENSG00000004864,ENSG00000100372,ENSG00000115840,ENSG00000123643,ENSG00000125648,ENSG00000144659	SLC25A13,SLC25A17,SLC25A12,SLC36A1,SLC25A23,SLC25A38
GO:0008649	0.0457265056668011	4.17659521435693	0.814541713109834	3	20	rRNA methyltransferase activity	0.245344753755375	ENSG00000086189,ENSG00000127804,ENSG00000162851	DIMT1,METTL16,TFB2M
GO:0015020	0.0457265056668011	4.17659521435693	0.814541713109834	3	20	glucuronosyltransferase activity	0.245344753755375	ENSG00000109181,ENSG00000131873,ENSG00000135220	UGT2B10,CHSY1,UGT2A3
GO:0140102	0.0457265056668011	4.17659521435693	0.814541713109834	3	20	catalytic activity, acting on a rRNA	0.245344753755375	ENSG00000086189,ENSG00000127804,ENSG00000162851	DIMT1,METTL16,TFB2M
GO:0016597	0.0480263650769751	3.158669497523	1.38472091228672	4	34	amino acid binding	0.255368978147663	ENSG00000001084,ENSG00000125166,ENSG00000132437,ENSG00000153904	GCLC,GOT2,DDC,DDAH1
GO:0008170	0.0492454491810867	2.21626780626781	3.33962102375032	7	82	N-methyltransferase activity	0.255368978147663	ENSG00000086189,ENSG00000123427,ENSG00000127804,ENSG00000162851,ENSG00000164091,ENSG00000178691,ENSG00000185238	DIMT1,METTL21B,METTL16,TFB2M,WDR82,SUZ12,PRMT3
GO:0003857	0.0492859711846011	6.75385080036243	0.366543770899426	2	9	3-hydroxyacyl-CoA dehydrogenase activity	0.255368978147663	ENSG00000113790,ENSG00000133835	EHHADH,HSD17B4
GO:0005347	0.0492859711846011	6.75385080036243	0.366543770899426	2	9	ATP transmembrane transporter activity	0.255368978147663	ENSG00000100372,ENSG00000125648	SLC25A17,SLC25A23
GO:0005451	0.0492859711846011	6.75385080036243	0.366543770899426	2	9	monovalent cation:proton antiporter activity	0.255368978147663	ENSG00000180251,ENSG00000198689	SLC9A4,SLC9A6
GO:0015385	0.0492859711846011	6.75385080036243	0.366543770899426	2	9	sodium:proton antiporter activity	0.255368978147663	ENSG00000180251,ENSG00000198689	SLC9A4,SLC9A6
GO:0022821	0.0492859711846011	6.75385080036243	0.366543770899426	2	9	potassium ion antiporter activity	0.255368978147663	ENSG00000180251,ENSG00000198689	SLC9A4,SLC9A6
GO:0001076	0.0499482422997527	1.83106763925729	6.27197119094573	11	154	transcription factor activity, RNA polymerase II transcription factor binding	0.256555745550258	ENSG00000105176,ENSG00000118513,ENSG00000125931,ENSG00000134852,ENSG00000148840,ENSG00000165140,ENSG00000170854,ENSG00000174738,ENSG00000177732,ENSG00000180182,ENSG00000198791	URI1,MYB,CITED1,CLOCK,PPRC1,FBP1,MINA,NR1D2,SOX12,MED14,CNOT7
GO:0032550	0.0500004575055376	1.58070536748616	11.8108548400926	18	290	purine ribonucleoside binding	0.256555745550258	ENSG00000085760,ENSG00000100335,ENSG00000107937,ENSG00000113272,ENSG00000113966,ENSG00000117228,ENSG00000122035,ENSG00000126858,ENSG00000130741,ENSG00000131979,ENSG00000141542,ENSG00000151806,ENSG00000156049,ENSG00000164292,ENSG00000168827,ENSG00000178605,ENSG00000178952,ENSG00000276600	MTIF2,MIEF1,GTPBP4,THG1L,ARL6,GBP1,RASL11A,RHOT1,EIF2S3,GCH1,RAB40B,GUF1,GNA14,RHOBTB3,GFM1,GTPBP6,TUFM,RAB7B
GO:0030507	0.0517868493269107	3.94420903954802	0.855268798765326	3	21	spectrin binding	0.26316682566608	ENSG00000029534,ENSG00000117228,ENSG00000151150	ANK1,GBP1,ANK3
GO:0070717	0.0517868493269107	3.94420903954802	0.855268798765326	3	21	poly-purine tract binding	0.26316682566608	ENSG00000135316,ENSG00000138035,ENSG00000161813	SYNCRIP,PNPT1,LARP4
GO:0016903	0.0525485085509833	3.056502979248	1.42544799794221	4	35	oxidoreductase activity, acting on the aldehyde or oxo group of donors	0.264494159706616	ENSG00000083123,ENSG00000091140,ENSG00000110435,ENSG00000119711	BCKDHB,DLD,PDHX,ALDH6A1
GO:1901505	0.0525485085509833	3.056502979248	1.42544799794221	4	35	carbohydrate derivative transmembrane transporter activity	0.264494159706616	ENSG00000100372,ENSG00000116704,ENSG00000125648,ENSG00000137860	SLC25A17,SLC35D1,SLC25A23,SLC28A2
GO:0001883	0.0542207997267396	1.56303162920231	11.9330360970591	18	293	purine nucleoside binding	0.271617939863335	ENSG00000085760,ENSG00000100335,ENSG00000107937,ENSG00000113272,ENSG00000113966,ENSG00000117228,ENSG00000122035,ENSG00000126858,ENSG00000130741,ENSG00000131979,ENSG00000141542,ENSG00000151806,ENSG00000156049,ENSG00000164292,ENSG00000168827,ENSG00000178605,ENSG00000178952,ENSG00000276600	MTIF2,MIEF1,GTPBP4,THG1L,ARL6,GBP1,RASL11A,RHOT1,EIF2S3,GCH1,RAB40B,GUF1,GNA14,RHOBTB3,GFM1,GTPBP6,TUFM,RAB7B
GO:0004386	0.0552608365383287	1.85819892473118	5.62033782045786	10	138	helicase activity	0.275522189721761	ENSG00000088205,ENSG00000107815,ENSG00000115267,ENSG00000125485,ENSG00000137628,ENSG00000145907,ENSG00000165732,ENSG00000168872,ENSG00000188342,ENSG00000278053	DDX18,C10orf2,IFIH1,DDX31,DDX60,G3BP1,DDX21,DDX19A,GTF2F2,DDX52
GO:0004521	0.0555818139924736	2.57678075855689	2.07708136843008	5	51	endoribonuclease activity	0.275821490094106	ENSG00000026297,ENSG00000120158,ENSG00000132541,ENSG00000147592,ENSG00000163684,ENSG00000281007	RNASET2,RCL1,HRSP12,LACTB2,RPP14,
GO:0016757	0.0583483715458375	1.65163978436889	8.79705050158621	14	216	transferase activity, transferring glycosyl groups	0.288197330485749	ENSG00000033011,ENSG00000088035,ENSG00000099810,ENSG00000106392,ENSG00000109181,ENSG00000109586,ENSG00000119514,ENSG00000131873,ENSG00000135220,ENSG00000143315,ENSG00000151576,ENSG00000163389,ENSG00000170855,ENSG00000173193	ALG1,ALG6,MTAP,C1GALT1,UGT2B10,GALNT7,GALNT12,CHSY1,UGT2A3,PIGM,QTRTD1,POGLUT1,TRIAP1,PARP14
GO:0015217	0.0599819452206724	5.90909090909091	0.407270856554917	2	10	ADP transmembrane transporter activity	0.292025897556399	ENSG00000100372,ENSG00000125648	SLC25A17,SLC25A23
GO:0016884	0.0599819452206724	5.90909090909091	0.407270856554917	2	10	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	0.292025897556399	ENSG00000059691,ENSG00000130348	GATB,QRSL1
GO:0051864	0.0599819452206724	5.90909090909091	0.407270856554917	2	10	histone demethylase activity (H3-K36 specific)	0.292025897556399	ENSG00000066135,ENSG00000170854	KDM4A,MINA
GO:0032561	0.0602286146332024	1.54005788099104	12.095944439681	18	297	guanyl ribonucleotide binding	0.292025897556399	ENSG00000085760,ENSG00000100335,ENSG00000107937,ENSG00000113272,ENSG00000113966,ENSG00000117228,ENSG00000122035,ENSG00000126858,ENSG00000130741,ENSG00000131979,ENSG00000141542,ENSG00000151806,ENSG00000156049,ENSG00000164292,ENSG00000168827,ENSG00000178605,ENSG00000178952,ENSG00000276600	MTIF2,MIEF1,GTPBP4,THG1L,ARL6,GBP1,RASL11A,RHOT1,EIF2S3,GCH1,RAB40B,GUF1,GNA14,RHOBTB3,GFM1,GTPBP6,TUFM,RAB7B
GO:0019001	0.061799817276749	1.53441700531416	12.1366715253365	18	298	guanyl nucleotide binding	0.295955645398003	ENSG00000085760,ENSG00000100335,ENSG00000107937,ENSG00000113272,ENSG00000113966,ENSG00000117228,ENSG00000122035,ENSG00000126858,ENSG00000130741,ENSG00000131979,ENSG00000141542,ENSG00000151806,ENSG00000156049,ENSG00000164292,ENSG00000168827,ENSG00000178605,ENSG00000178952,ENSG00000276600	MTIF2,MIEF1,GTPBP4,THG1L,ARL6,GBP1,RASL11A,RHOT1,EIF2S3,GCH1,RAB40B,GUF1,GNA14,RHOBTB3,GFM1,GTPBP6,TUFM,RAB7B
GO:0001191	0.0622617161152877	2.87074567329344	1.50690216925319	4	37	transcriptional repressor activity, RNA polymerase II transcription factor binding	0.295955645398003	ENSG00000105176,ENSG00000165140,ENSG00000170854,ENSG00000198791	URI1,FBP1,MINA,CNOT7
GO:0016787	0.0646941559954365	1.20945995862884	78.3589128011661	91	1924	hydrolase activity	0.295955645398003	ENSG00000012174,ENSG00000026297,ENSG00000040199,ENSG00000054179,ENSG00000079335,ENSG00000085760,ENSG00000088179,ENSG00000088205,ENSG00000089050,ENSG00000090857,ENSG00000100292,ENSG00000100523,ENSG00000101557,ENSG00000103194,ENSG00000103811,ENSG00000104763,ENSG00000107815,ENSG00000107937,ENSG00000109189,ENSG00000110013,ENSG00000111696,ENSG00000113552,ENSG00000114805,ENSG00000115267,ENSG00000116771,ENSG00000117228,ENSG00000117528,ENSG00000120158,ENSG00000122035,ENSG00000123213,ENSG00000124406,ENSG00000124784,ENSG00000125485,ENSG00000126858,ENSG00000127980,ENSG00000129480,ENSG00000130348,ENSG00000130741,ENSG00000131979,ENSG00000132541,ENSG00000134480,ENSG00000134900,ENSG00000137274,ENSG00000137628,ENSG00000138035,ENSG00000138777,ENSG00000140740,ENSG00000141385,ENSG00000141542,ENSG00000142892,ENSG00000144306,ENSG00000144827,ENSG00000144837,ENSG00000145907,ENSG00000147592,ENSG00000147687,ENSG00000151806,ENSG00000153904,ENSG00000153982,ENSG00000155100,ENSG00000156049,ENSG00000163131,ENSG00000163684,ENSG00000164070,ENSG00000164163,ENSG00000164237,ENSG00000164292,ENSG00000165140,ENSG00000165732,ENSG00000166896,ENSG00000167005,ENSG00000168827,ENSG00000168872,ENSG00000169413,ENSG00000170266,ENSG00000172840,ENSG00000174840,ENSG00000176055,ENSG00000176125,ENSG00000178952,ENSG00000185515,ENSG00000187091,ENSG00000188342,ENSG00000198791,ENSG00000204147,ENSG00000204267,ENSG00000227345,ENSG00000247077,ENSG00000262406,ENSG00000276600,ENSG00000278053,ENSG00000281007	MBTPS2,RNASET2,PHLPP2,ENTPD2,CDC14A,MTIF2,PTPN4,DDX18,RBBP9,PDPR,HMOX1,DDHD1,USP14,USP10,CTSH,ASAH1,C10orf2,GTPBP4,USP46,SIAE,NT5DC3,GNPDA1,PLCH1,IFIH1,AGMAT,GBP1,ABCD3,RCL1,RASL11A,NLN,ATP8A1,RIOK1,DDX31,RHOT1,PEX1,DTD2,QRSL1,EIF2S3,GCH1,HRSP12,CCNH,TPP2,BPHL,DDX60,PNPT1,PPA2,UQCRC2,AFG3L2,RAB40B,PIGK,SCRN3,ABHD10,PLA1A,G3BP1,LACTB2,TATDN1,GUF1,DDAH1,GDPD1,OTUD6B,GNA14,CTSS,RPP14,HSPA4L,ABCE1,CMBL,RHOBTB3,FBP1,DDX21,XRCC6BP1,NUDT21,GFM1,DDX19A,RNASE6,GLB1,PDP2,PDE12,MBLAC2,UFSP1,TUFM,BRCC3,PLCD1,GTF2F2,CNOT7,ASAH2B,TAP2,PARG,PGAM5,MMP12,RAB7B,DDX52,
GO:0042805	0.0649962973199472	3.54915254237288	0.93672297007631	3	23	actinin binding	0.295955645398003	ENSG00000007062,ENSG00000118762,ENSG00000157388	PROM1,PKD2,CACNA1D
GO:0030170	0.0674484775150793	2.78606219557887	1.54762925490869	4	38	pyridoxal phosphate binding	0.295955645398003	ENSG00000100596,ENSG00000125166,ENSG00000132437,ENSG00000137944	SPTLC2,GOT2,DDC,CCBL2
GO:0070279	0.0674484775150793	2.78606219557887	1.54762925490869	4	38	vitamin B6 binding	0.295955645398003	ENSG00000100596,ENSG00000125166,ENSG00000132437,ENSG00000137944	SPTLC2,GOT2,DDC,CCBL2
GO:0004620	0.0686850299806157	2.18920780711826	2.89162308153991	6	71	phospholipase activity	0.295955645398003	ENSG00000100292,ENSG00000100523,ENSG00000114805,ENSG00000144837,ENSG00000153982,ENSG00000187091	HMOX1,DDHD1,PLCH1,PLA1A,GDPD1,PLCD1
GO:0016491	0.0701381149304621	1.36651429059683	22.6442596244534	30	556	oxidoreductase activity	0.295955645398003	ENSG00000006695,ENSG00000014919,ENSG00000065833,ENSG00000066135,ENSG00000083123,ENSG00000090857,ENSG00000091140,ENSG00000100292,ENSG00000105865,ENSG00000110435,ENSG00000112096,ENSG00000113790,ENSG00000117054,ENSG00000119711,ENSG00000130414,ENSG00000133835,ENSG00000135697,ENSG00000135929,ENSG00000137714,ENSG00000137760,ENSG00000145882,ENSG00000156709,ENSG00000156869,ENSG00000163528,ENSG00000166260,ENSG00000166347,ENSG00000168350,ENSG00000170854,ENSG00000171723,ENSG00000176387	COX10,COX15,ME1,KDM4A,BCKDHB,PDPR,DLD,HMOX1,DUS4L,PDHX,SOD2,EHHADH,ACADM,ALDH6A1,NDUFA10,HSD17B4,BCO1,CYP27A1,FDX1,ALKBH8,PCYOX1L,AIFM1,FRRS1,CHCHD4,COX11,CYB5A,DEGS2,MINA,GPHN,HSD11B2
GO:0001054	0.0713839675633479	5.25205543810195	0.447997942210409	2	11	RNA polymerase I activity	0.295955645398003	ENSG00000105849,ENSG00000125630	TWISTNB,POLR1B
GO:0017154	0.0713839675633479	5.25205543810195	0.447997942210409	2	11	semaphorin receptor activity	0.295955645398003	ENSG00000004399,ENSG00000136040	PLXND1,PLXNC1
GO:0008374	0.0728516583269366	2.7062177737337	1.58835634056418	4	39	O-acyltransferase activity	0.295955645398003	ENSG00000166391,ENSG00000172197,ENSG00000172954,ENSG00000277161	MOGAT2,MBOAT1,LCLAT1,PIGW
GO:0009055	0.0738320456931506	2.00120996807744	3.66543770899426	7	90	electron transfer activity	0.295955645398003	ENSG00000006695,ENSG00000014919,ENSG00000065833,ENSG00000091140,ENSG00000137714,ENSG00000166260,ENSG00000166347	COX10,COX15,ME1,DLD,FDX1,COX11,CYB5A
GO:0016407	0.0738320456931506	2.00120996807744	3.66543770899426	7	90	acetyltransferase activity	0.295955645398003	ENSG00000100522,ENSG00000125484,ENSG00000134852,ENSG00000137992,ENSG00000144445,ENSG00000164134,ENSG00000166391	GNPNAT1,GTF3C4,CLOCK,DBT,KANSL1L,NAA15,MOGAT2
GO:0046873	0.0739716382405764	1.58756326825741	9.12286718683015	14	224	metal ion transmembrane transporter activity	0.295955645398003	ENSG00000064651,ENSG00000072274,ENSG00000110911,ENSG00000118762,ENSG00000137860,ENSG00000138449,ENSG00000146828,ENSG00000148842,ENSG00000157388,ENSG00000166006,ENSG00000166266,ENSG00000172548,ENSG00000180251,ENSG00000198689	SLC12A2,TFRC,SLC11A2,PKD2,SLC28A2,SLC40A1,SLC12A9,CNNM2,CACNA1D,KCNC2,CUL5,NIPAL4,SLC9A4,SLC9A6
GO:0005525	0.0783364892413332	1.50093805595989	11.6886735831261	17	287	GTP binding	0.295955645398003	ENSG00000085760,ENSG00000107937,ENSG00000113272,ENSG00000113966,ENSG00000117228,ENSG00000122035,ENSG00000126858,ENSG00000130741,ENSG00000131979,ENSG00000141542,ENSG00000151806,ENSG00000156049,ENSG00000164292,ENSG00000168827,ENSG00000178605,ENSG00000178952,ENSG00000276600	MTIF2,GTPBP4,THG1L,ARL6,GBP1,RASL11A,RHOT1,EIF2S3,GCH1,RAB40B,GUF1,GNA14,RHOBTB3,GFM1,GTPBP6,TUFM,RAB7B
GO:0016411	0.0795838962020503	3.22592449922958	1.01817714138729	3	25	acylglycerol O-acyltransferase activity	0.295955645398003	ENSG00000166391,ENSG00000172197,ENSG00000172954	MOGAT2,MBOAT1,LCLAT1
GO:0000010	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	trans-hexaprenyltranstransferase activity	0.295955645398003	ENSG00000164494	PDSS2
GO:0000293	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	ferric-chelate reductase activity	0.295955645398003	ENSG00000156869	FRRS1
GO:0000991	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	transcription factor activity, core RNA polymerase II binding	0.295955645398003	ENSG00000188342	GTF2F2
GO:0001018	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	mitochondrial promoter sequence-specific DNA binding	0.295955645398003	ENSG00000108064	TFAM
GO:0001225	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	RNA polymerase II transcription coactivator binding	0.295955645398003	ENSG00000131196	NFATC1
GO:0001631	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	cysteinyl leukotriene receptor activity	0.295955645398003	ENSG00000213906	LTB4R2
GO:0001632	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	leukotriene B4 receptor activity	0.295955645398003	ENSG00000213906	LTB4R2
GO:0001735	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	prenylcysteine oxidase activity	0.295955645398003	ENSG00000145882	PCYOX1L
GO:0003826	0.079798825864173	23.6012658227848	0.0814541713109835	1	2	alpha-ketoacid dehydrogenase activity	0.295955645398003	ENSG00000083123	BCKDHB
