ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-167287	HIV elongation arrest and recovery	3/309	32/7349	0.149730045354182	0.999995122002283	0.993783972176182	5431/51497/2963	3	ENSG00000047315,ENSG00000101158,ENSG00000188342	POLR2B,NELFCD,GTF2F2
R-HSA-167290	Pausing and recovery of HIV elongation	3/309	32/7349	0.149730045354182	0.999995122002283	0.993783972176182	5431/51497/2963	3	ENSG00000047315,ENSG00000101158,ENSG00000188342	POLR2B,NELFCD,GTF2F2
R-HSA-1483257	Phospholipid metabolism	11/309	184/7349	0.151606778370953	0.999995122002283	0.993783972176182	54477/56910/83394/80821/65977/8503/51365/284161/154141/253558/30849	11	ENSG00000052126,ENSG00000084090,ENSG00000091622,ENSG00000100523,ENSG00000116095,ENSG00000117461,ENSG00000144837,ENSG00000153982,ENSG00000172197,ENSG00000172954,ENSG00000196455	PLEKHA5,STARD7,PITPNM3,DDHD1,PLEKHA3,PIK3R3,PLA1A,GDPD1,MBOAT1,LCLAT1,PIK3R4
R-HSA-1226099	Signaling by FGFR in disease	4/309	50/7349	0.157467321651072	0.999995122002283	0.993783972176182	5431/22916/8817/2963	4	ENSG00000047315,ENSG00000114503,ENSG00000156427,ENSG00000188342	POLR2B,NCBP2,FGF18,GTF2F2
R-HSA-162710	Synthesis of glycosylphosphatidylinositol (GPI)	2/309	17/7349	0.15858654757085	0.999995122002283	0.993783972176182	93183/284098	2	ENSG00000143315,ENSG00000277161	PIGM,PIGW
R-HSA-3781860	Diseases associated with N-glycosylation of proteins	2/309	17/7349	0.15858654757085	0.999995122002283	0.993783972176182	56052/29929	2	ENSG00000033011,ENSG00000088035	ALG1,ALG6
R-HSA-5620916	VxPx cargo-targeting to cilium	2/309	17/7349	0.15858654757085	0.999995122002283	0.993783972176182	5311/54536	2	ENSG00000118762,ENSG00000138190	PKD2,EXOC6
R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	3/309	33/7349	0.159896112670256	0.999995122002283	0.993783972176182	81929/22916/9972	3	ENSG00000085415,ENSG00000114503,ENSG00000124789	SEH1L,NCBP2,NUP153
R-HSA-422356	Regulation of insulin secretion	4/309	51/7349	0.165606600778549	0.999995122002283	0.993783972176182	150/9630/776/3747	4	ENSG00000150594,ENSG00000156049,ENSG00000157388,ENSG00000166006	ADRA2A,GNA14,CACNA1D,KCNC2
R-HSA-162599	Late Phase of HIV Life Cycle	8/309	128/7349	0.170228139600782	0.999995122002283	0.993783972176182	5431/81929/51497/22916/9972/902/6875/2963	8	ENSG00000047315,ENSG00000085415,ENSG00000101158,ENSG00000114503,ENSG00000124789,ENSG00000134480,ENSG00000141384,ENSG00000188342	POLR2B,SEH1L,NELFCD,NCBP2,NUP153,CCNH,TAF4B,GTF2F2
R-HSA-211945	Phase I - Functionalization of compounds	5/309	70/7349	0.170616580790943	0.999995122002283	0.993783972176182	1593/670/2230/84532/134147	5	ENSG00000135929,ENSG00000137274,ENSG00000137714,ENSG00000154930,ENSG00000164237	CYP27A1,BPHL,FDX1,ACSS1,CMBL
R-HSA-1482801	Acyl chain remodelling of PS	2/309	18/7349	0.173710066573846	0.999995122002283	0.993783972176182	51365/154141	2	ENSG00000144837,ENSG00000172197	PLA1A,MBOAT1
R-HSA-445095	Interaction between L1 and Ankyrins	2/309	18/7349	0.173710066573846	0.999995122002283	0.993783972176182	286/288	2	ENSG00000029534,ENSG00000151150	ANK1,ANK3
R-HSA-73780	RNA Polymerase III Chain Elongation	2/309	18/7349	0.173710066573846	0.999995122002283	0.993783972176182	11128/51728	2	ENSG00000148606,ENSG00000161980	POLR3A,POLR3K
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	7/309	109/7349	0.174230624188428	0.999995122002283	0.993783972176182	29078/27109/4705/6341/7385/1353/55863	7	ENSG00000123545,ENSG00000125375,ENSG00000130414,ENSG00000133028,ENSG00000140740,ENSG00000166260,ENSG00000171204	NDUFAF4,ATP5S,NDUFA10,SCO1,UQCRC2,COX11,TMEM126B
R-HSA-611105	Respiratory electron transport	6/309	90/7349	0.177066699168113	0.999995122002283	0.993783972176182	29078/4705/6341/7385/1353/55863	6	ENSG00000123545,ENSG00000130414,ENSG00000133028,ENSG00000140740,ENSG00000166260,ENSG00000171204	NDUFAF4,NDUFA10,SCO1,UQCRC2,COX11,TMEM126B
R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	3/309	35/7349	0.180821921699217	0.999995122002283	0.993783972176182	4254/8503/8817	3	ENSG00000049130,ENSG00000117461,ENSG00000156427	KITLG,PIK3R3,FGF18
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	4/309	53/7349	0.18231950417505	0.999995122002283	0.993783972176182	9682/84142/165918/79184	4	ENSG00000066135,ENSG00000163322,ENSG00000163961,ENSG00000185515	KDM4A,FAM175A,RNF168,BRCC3
R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	2/309	19/7349	0.189052622798314	0.999995122002283	0.993783972176182	3295/1593	2	ENSG00000133835,ENSG00000135929	HSD17B4,CYP27A1
R-HSA-196071	Metabolism of steroid hormones	2/309	19/7349	0.189052622798314	0.999995122002283	0.993783972176182	2230/3291	2	ENSG00000137714,ENSG00000176387	FDX1,HSD11B2
R-HSA-5260271	Diseases of Immune System	2/309	19/7349	0.189052622798314	0.999995122002283	0.993783972176182	7099/7098	2	ENSG00000136869,ENSG00000164342	TLR4,TLR3
R-HSA-5602358	Diseases associated with the TLR signaling cascade	2/309	19/7349	0.189052622798314	0.999995122002283	0.993783972176182	7099/7098	2	ENSG00000136869,ENSG00000164342	TLR4,TLR3
R-HSA-77595	Processing of Intronless Pre-mRNAs	2/309	19/7349	0.189052622798314	0.999995122002283	0.993783972176182	22916/11051	2	ENSG00000114503,ENSG00000167005	NCBP2,NUDT21
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	2/309	19/7349	0.189052622798314	0.999995122002283	0.993783972176182	23129/5087	2	ENSG00000004399,ENSG00000185630	PLXND1,PBX1
R-HSA-5693606	DNA Double Strand Break Response	4/309	54/7349	0.190878035200589	0.999995122002283	0.993783972176182	9682/84142/165918/79184	4	ENSG00000066135,ENSG00000163322,ENSG00000163961,ENSG00000185515	KDM4A,FAM175A,RNF168,BRCC3
R-HSA-76046	RNA Polymerase III Transcription Initiation	3/309	36/7349	0.191549790614612	0.999995122002283	0.993783972176182	9329/11128/51728	3	ENSG00000125484,ENSG00000148606,ENSG00000161980	GTF3C4,POLR3A,POLR3K
R-HSA-71387	Metabolism of carbohydrates	12/309	215/7349	0.193771509243357	0.999995122002283	0.993783972176182	10165/960/81929/10090/10007/8604/9972/2806/22856/2203/2720/4166	12	ENSG00000004864,ENSG00000026508,ENSG00000085415,ENSG00000111962,ENSG00000113552,ENSG00000115840,ENSG00000124789,ENSG00000125166,ENSG00000131873,ENSG00000165140,ENSG00000170266,ENSG00000183196	SLC25A13,CD44,SEH1L,UST,GNPDA1,SLC25A12,NUP153,GOT2,CHSY1,FBP1,GLB1,CHST6
R-HSA-196854	Metabolism of vitamins and cofactors	9/309	154/7349	0.199575388245534	0.999995122002283	0.993783972176182	56922/64087/2643/53630/60496/57107/1528/10243/54625	9	ENSG00000078070,ENSG00000131844,ENSG00000131979,ENSG00000135697,ENSG00000149313,ENSG00000164494,ENSG00000166347,ENSG00000171723,ENSG00000173193	MCCC1,MCCC2,GCH1,BCO1,AASDHPPT,PDSS2,CYB5A,GPHN,PARP14
R-HSA-1483255	PI Metabolism	5/309	74/7349	0.199583603650379	0.999995122002283	0.993783972176182	54477/65977/8503/284161/30849	5	ENSG00000052126,ENSG00000116095,ENSG00000117461,ENSG00000153982,ENSG00000196455	PLEKHA5,PLEKHA3,PIK3R3,GDPD1,PIK3R4
R-HSA-72766	Translation	15/309	282/7349	0.207252814509359	0.999995122002283	0.993783972176182	60488/4528/23107/9801/1968/51318/4677/54534/27068/92399/9255/85476/7284/28977/92935	15	ENSG00000061794,ENSG00000085760,ENSG00000113048,ENSG00000115364,ENSG00000130741,ENSG00000132313,ENSG00000134440,ENSG00000136897,ENSG00000138777,ENSG00000148187,ENSG00000164022,ENSG00000168827,ENSG00000178952,ENSG00000198015,ENSG00000247626	MRPS35,MTIF2,MRPS27,MRPL19,EIF2S3,MRPL35,NARS,MRPL50,PPA2,MRRF,AIMP1,GFM1,TUFM,MRPL42,MARS2
R-HSA-5619102	SLC transporter disorders	3/309	38/7349	0.213457467083417	0.999995122002283	0.993783972176182	4891/30061/10479	3	ENSG00000110911,ENSG00000138449,ENSG00000198689	SLC11A2,SLC40A1,SLC9A6
R-HSA-1266695	Interleukin-7 signaling	2/309	21/7349	0.220218379943475	0.999995122002283	0.993783972176182	3574/8503	2	ENSG00000104432,ENSG00000117461	IL7,PIK3R3
R-HSA-3296482	Defects in vitamin and cofactor metabolism	2/309	21/7349	0.220218379943475	0.999995122002283	0.993783972176182	56922/64087	2	ENSG00000078070,ENSG00000131844	MCCC1,MCCC2
R-HSA-379726	Mitochondrial tRNA aminoacylation	2/309	21/7349	0.220218379943475	0.999995122002283	0.993783972176182	27068/92935	2	ENSG00000138777,ENSG00000247626	PPA2,MARS2
R-HSA-8978934	Metabolism of cofactors	2/309	21/7349	0.220218379943475	0.999995122002283	0.993783972176182	2643/57107	2	ENSG00000131979,ENSG00000164494	GCH1,PDSS2
R-HSA-162587	HIV Life Cycle	8/309	138/7349	0.224239880510707	0.999995122002283	0.993783972176182	5431/81929/51497/22916/9972/902/6875/2963	8	ENSG00000047315,ENSG00000085415,ENSG00000101158,ENSG00000114503,ENSG00000124789,ENSG00000134480,ENSG00000141384,ENSG00000188342	POLR2B,SEH1L,NELFCD,NCBP2,NUP153,CCNH,TAF4B,GTF2F2
R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	3/309	39/7349	0.224606922815489	0.999995122002283	0.993783972176182	81929/22916/9972	3	ENSG00000085415,ENSG00000114503,ENSG00000124789	SEH1L,NCBP2,NUP153
R-HSA-382551	Transport of small molecules	24/309	484/7349	0.225896241565207	0.999995122002283	0.993783972176182	51360/6558/7037/23428/3162/10110/51296/4891/23169/5825/206358/10396/1968/27329/66035/9153/30061/10939/8501/364/348938/389015/23507/10479	24	ENSG00000012174,ENSG00000064651,ENSG00000072274,ENSG00000092068,ENSG00000100292,ENSG00000101049,ENSG00000110446,ENSG00000110911,ENSG00000116704,ENSG00000117528,ENSG00000123643,ENSG00000124406,ENSG00000130741,ENSG00000132855,ENSG00000133460,ENSG00000137860,ENSG00000138449,ENSG00000141385,ENSG00000149150,ENSG00000165269,ENSG00000172548,ENSG00000180251,ENSG00000197147,ENSG00000198689	MBTPS2,SLC12A2,TFRC,SLC7A8,HMOX1,SGK2,SLC15A3,SLC11A2,SLC35D1,ABCD3,SLC36A1,ATP8A1,EIF2S3,ANGPTL3,SLC2A11,SLC28A2,SLC40A1,AFG3L2,SLC43A1,AQP7,NIPAL4,SLC9A4,LRRC8B,SLC9A6
R-HSA-5654738	Signaling by FGFR2	4/309	59/7349	0.235386177603816	0.999995122002283	0.993783972176182	5431/22916/8817/2963	4	ENSG00000047315,ENSG00000114503,ENSG00000156427,ENSG00000188342	POLR2B,NCBP2,FGF18,GTF2F2
R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	3/309	40/7349	0.235867102243706	0.999995122002283	0.993783972176182	81929/22916/9972	3	ENSG00000085415,ENSG00000114503,ENSG00000124789	SEH1L,NCBP2,NUP153
R-HSA-1614635	Sulfur amino acid metabolism	2/309	22/7349	0.235961573055155	0.999995122002283	0.993783972176182	4507/2806	2	ENSG00000099810,ENSG00000125166	MTAP,GOT2
R-HSA-425410	Metal ion SLC transporters	2/309	22/7349	0.235961573055155	0.999995122002283	0.993783972176182	4891/30061	2	ENSG00000110911,ENSG00000138449	SLC11A2,SLC40A1
R-HSA-5223345	Miscellaneous transport and binding events	2/309	22/7349	0.235961573055155	0.999995122002283	0.993783972176182	348938/23507	2	ENSG00000172548,ENSG00000197147	NIPAL4,LRRC8B
R-HSA-500792	GPCR ligand binding	8/309	141/7349	0.241564856741005	0.999995122002283	0.993783972176182	7504/57486/10161/150/8322/885/27198/56413	8	ENSG00000047597,ENSG00000123213,ENSG00000139679,ENSG00000150594,ENSG00000174804,ENSG00000187094,ENSG00000196917,ENSG00000213906	XK,NLN,LPAR6,ADRA2A,FZD4,CCK,HCAR1,LTB4R2
R-HSA-5620920	Cargo trafficking to the periciliary membrane	3/309	41/7349	0.247223690233395	0.999995122002283	0.993783972176182	84100/5311/54536	3	ENSG00000113966,ENSG00000118762,ENSG00000138190	ARL6,PKD2,EXOC6
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	2/309	23/7349	0.251763393745543	0.999995122002283	0.993783972176182	60436/51592	2	ENSG00000118707,ENSG00000197323	TGIF2,TRIM33
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	2/309	23/7349	0.251763393745543	0.999995122002283	0.993783972176182	5431/5087	2	ENSG00000047315,ENSG00000185630	POLR2B,PBX1
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	4/309	61/7349	0.253847690743484	0.999995122002283	0.993783972176182	5431/51497/902/2963	4	ENSG00000047315,ENSG00000101158,ENSG00000134480,ENSG00000188342	POLR2B,NELFCD,CCNH,GTF2F2
R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	2/309	24/7349	0.267591195887318	0.999995122002283	0.993783972176182	23007/5333	2	ENSG00000114805,ENSG00000187091	PLCH1,PLCD1
R-HSA-379716	Cytosolic tRNA aminoacylation	2/309	24/7349	0.267591195887318	0.999995122002283	0.993783972176182	4677/9255	2	ENSG00000134440,ENSG00000164022	NARS,AIMP1
R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	2/309	24/7349	0.267591195887318	0.999995122002283	0.993783972176182	7099/26060	2	ENSG00000136869,ENSG00000157500	TLR4,APPL1
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	3/309	43/7349	0.270170788688547	0.999995122002283	0.993783972176182	60436/1875/51592	3	ENSG00000118707,ENSG00000133740,ENSG00000197323	TGIF2,E2F5,TRIM33
R-HSA-1630316	Glycosaminoglycan metabolism	5/309	84/7349	0.278063890599003	0.999995122002283	0.993783972176182	960/10090/22856/2720/4166	5	ENSG00000026508,ENSG00000111962,ENSG00000131873,ENSG00000170266,ENSG00000183196	CD44,UST,CHSY1,GLB1,CHST6
R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	6/309	105/7349	0.279644825341463	0.999995122002283	0.993783972176182	56922/64087/60496/1528/10243/54625	6	ENSG00000078070,ENSG00000131844,ENSG00000149313,ENSG00000166347,ENSG00000171723,ENSG00000173193	MCCC1,MCCC2,AASDHPPT,CYB5A,GPHN,PARP14
R-HSA-1989781	PPARA activates gene expression	6/309	105/7349	0.279644825341463	0.999995122002283	0.993783972176182	4199/34/9575/96764/8800/9282	6	ENSG00000065833,ENSG00000117054,ENSG00000134852,ENSG00000137574,ENSG00000166821,ENSG00000180182	ME1,ACADM,CLOCK,TGS1,PEX11A,MED14
R-HSA-109704	PI3K Cascade	2/309	25/7349	0.283414958287338	0.999995122002283	0.993783972176182	8817/30849	2	ENSG00000156427,ENSG00000196455	FGF18,PIK3R4
R-HSA-1638074	Keratan sulfate/keratin metabolism	2/309	25/7349	0.283414958287338	0.999995122002283	0.993783972176182	2720/4166	2	ENSG00000170266,ENSG00000183196	GLB1,CHST6
R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	2/309	25/7349	0.283414958287338	0.999995122002283	0.993783972176182	22856/4166	2	ENSG00000131873,ENSG00000183196	CHSY1,CHST6
R-HSA-416476	G alpha (q) signalling events	6/309	106/7349	0.286957140576211	0.999995122002283	0.993783972176182	5583/8503/10161/9630/885/56413	6	ENSG00000027075,ENSG00000117461,ENSG00000139679,ENSG00000156049,ENSG00000187094,ENSG00000213906	PRKCH,PIK3R3,LPAR6,GNA14,CCK,LTB4R2
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	4/309	65/7349	0.291570241276141	0.999995122002283	0.993783972176182	81929/27000/9972/22824	4	ENSG00000085415,ENSG00000105821,ENSG00000124789,ENSG00000164070	SEH1L,DNAJC2,NUP153,HSPA4L
R-HSA-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	6/309	107/7349	0.294310408366745	0.999995122002283	0.993783972176182	4199/34/9575/96764/8800/9282	6	ENSG00000065833,ENSG00000117054,ENSG00000134852,ENSG00000137574,ENSG00000166821,ENSG00000180182	ME1,ACADM,CLOCK,TGS1,PEX11A,MED14
R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	2/309	26/7349	0.299207122854876	0.999995122002283	0.993783972176182	670/8505	2	ENSG00000137274,ENSG00000227345	BPHL,PARG
R-HSA-192105	Synthesis of bile acids and bile salts	2/309	26/7349	0.299207122854876	0.999995122002283	0.993783972176182	3295/1593	2	ENSG00000133835,ENSG00000135929	HSD17B4,CYP27A1
R-HSA-425397	Transport of vitamins, nucleosides, and related molecules	2/309	26/7349	0.299207122854876	0.999995122002283	0.993783972176182	23169/9153	2	ENSG00000116704,ENSG00000137860	SLC35D1,SLC28A2
R-HSA-5689901	Metalloprotease DUBs	2/309	26/7349	0.299207122854876	0.999995122002283	0.993783972176182	84142/79184	2	ENSG00000163322,ENSG00000185515	FAM175A,BRCC3
R-HSA-199418	Negative regulation of the PI3K/AKT network	4/309	66/7349	0.30112532825328	0.999995122002283	0.993783972176182	23035/4254/8503/8817	4	ENSG00000040199,ENSG00000049130,ENSG00000117461,ENSG00000156427	PHLPP2,KITLG,PIK3R3,FGF18
R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	4/309	67/7349	0.310716213304458	0.999995122002283	0.993783972176182	56052/29929/64841/2720	4	ENSG00000033011,ENSG00000088035,ENSG00000100522,ENSG00000170266	ALG1,ALG6,GNPNAT1,GLB1
R-HSA-913531	Interferon Signaling	8/309	153/7349	0.314715514848485	0.999995122002283	0.993783972176182	960/5610/81929/10475/2633/9972/6059/3841	8	ENSG00000026508,ENSG00000055332,ENSG00000085415,ENSG00000112343,ENSG00000117228,ENSG00000124789,ENSG00000164163,ENSG00000196911	CD44,EIF2AK2,SEH1L,TRIM38,GBP1,NUP153,ABCE1,KPNA5
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	2/309	27/7349	0.314942441668215	0.999995122002283	0.993783972176182	81929/9972	2	ENSG00000085415,ENSG00000124789	SEH1L,NUP153
R-HSA-418597	G alpha (z) signalling events	2/309	27/7349	0.314942441668215	0.999995122002283	0.993783972176182	5583/150	2	ENSG00000027075,ENSG00000150594	PRKCH,ADRA2A
R-HSA-5205647	Mitophagy	2/309	27/7349	0.314942441668215	0.999995122002283	0.993783972176182	9868/192111	2	ENSG00000154174,ENSG00000247077	TOMM70A,PGAM5
R-HSA-73762	RNA Polymerase I Transcription Initiation	3/309	47/7349	0.316637061981996	0.999995122002283	0.993783972176182	221830/84172/902	3	ENSG00000105849,ENSG00000125630,ENSG00000134480	TWISTNB,POLR1B,CCNH
R-HSA-190236	Signaling by FGFR	4/309	68/7349	0.320336135576711	0.999995122002283	0.993783972176182	5431/22916/8817/2963	4	ENSG00000047315,ENSG00000114503,ENSG00000156427,ENSG00000188342	POLR2B,NCBP2,FGF18,GTF2F2
R-HSA-1483206	Glycerophospholipid biosynthesis	6/309	111/7349	0.324068528196088	0.999995122002283	0.993783972176182	56910/83394/80821/51365/154141/253558	6	ENSG00000084090,ENSG00000091622,ENSG00000100523,ENSG00000144837,ENSG00000172197,ENSG00000172954	STARD7,PITPNM3,DDHD1,PLA1A,MBOAT1,LCLAT1
R-HSA-1660499	Synthesis of PIPs at the plasma membrane	3/309	48/7349	0.328302186095118	0.999995122002283	0.993783972176182	54477/65977/8503	3	ENSG00000052126,ENSG00000116095,ENSG00000117461	PLEKHA5,PLEKHA3,PIK3R3
R-HSA-75067	Processing of Capped Intronless Pre-mRNA	2/309	28/7349	0.330597832481152	0.999995122002283	0.993783972176182	22916/11051	2	ENSG00000114503,ENSG00000167005	NCBP2,NUDT21
R-HSA-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	2/309	28/7349	0.330597832481152	0.999995122002283	0.993783972176182	11128/51728	2	ENSG00000148606,ENSG00000161980	POLR3A,POLR3K
R-HSA-8949613	Cristae formation	2/309	28/7349	0.330597832481152	0.999995122002283	0.993783972176182	55735/27109	2	ENSG00000007923,ENSG00000125375	DNAJC11,ATP5S
R-HSA-1169408	ISG15 antiviral mechanism	4/309	70/7349	0.339636775027984	0.999995122002283	0.993783972176182	5610/81929/9972/3841	4	ENSG00000055332,ENSG00000085415,ENSG00000124789,ENSG00000196911	EIF2AK2,SEH1L,NUP153,KPNA5
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	4/309	70/7349	0.339636775027984	0.999995122002283	0.993783972176182	5610/81929/9972/3841	4	ENSG00000055332,ENSG00000085415,ENSG00000124789,ENSG00000196911	EIF2AK2,SEH1L,NUP153,KPNA5
R-HSA-163125	Post-translational modification: synthesis of GPI-anchored proteins	3/309	49/7349	0.339964323122869	0.999995122002283	0.993783972176182	10026/93183/284098	3	ENSG00000142892,ENSG00000143315,ENSG00000277161	PIGK,PIGM,PIGW
R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	3/309	49/7349	0.339964323122869	0.999995122002283	0.993783972176182	84142/165918/79184	3	ENSG00000163322,ENSG00000163961,ENSG00000185515	FAM175A,RNF168,BRCC3
R-HSA-6799198	Complex I biogenesis	3/309	49/7349	0.339964323122869	0.999995122002283	0.993783972176182	29078/4705/55863	3	ENSG00000123545,ENSG00000130414,ENSG00000171204	NDUFAF4,NDUFA10,TMEM126B
R-HSA-913709	O-linked glycosylation of mucins	3/309	49/7349	0.339964323122869	0.999995122002283	0.993783972176182	56913/51809/79695	3	ENSG00000106392,ENSG00000109586,ENSG00000119514	C1GALT1,GALNT7,GALNT12
R-HSA-1852241	Organelle biogenesis and maintenance	13/309	269/7349	0.342433388652701	0.999995122002283	0.993783972176182	55735/56652/7019/6648/84100/5311/57539/27109/22832/96764/54536/23082/64216	13	ENSG00000007923,ENSG00000107815,ENSG00000108064,ENSG00000112096,ENSG00000113966,ENSG00000118762,ENSG00000118965,ENSG00000125375,ENSG00000135315,ENSG00000137574,ENSG00000138190,ENSG00000148840,ENSG00000162851	DNAJC11,C10orf2,TFAM,SOD2,ARL6,PKD2,WDR35,ATP5S,CEP162,TGS1,EXOC6,PPRC1,TFB2M
R-HSA-112399	IRS-mediated signalling	2/309	29/7349	0.346152242233586	0.999995122002283	0.993783972176182	8817/30849	2	ENSG00000156427,ENSG00000196455	FGF18,PIK3R4
R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	2/309	29/7349	0.346152242233586	0.999995122002283	0.993783972176182	81929/9972	2	ENSG00000085415,ENSG00000124789	SEH1L,NUP153
R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	2/309	29/7349	0.346152242233586	0.999995122002283	0.993783972176182	81929/9972	2	ENSG00000085415,ENSG00000124789	SEH1L,NUP153
R-HSA-3214842	HDMs demethylate histones	2/309	29/7349	0.346152242233586	0.999995122002283	0.993783972176182	9682/84864	2	ENSG00000066135,ENSG00000170854	KDM4A,MINA
R-HSA-111367	SLBP independent Processing of Histone Pre-mRNAs	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	22916	1	ENSG00000114503	NCBP2
R-HSA-1236977	Endosomal/Vacuolar pathway	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	1520	1	ENSG00000163131	CTSS
R-HSA-1660517	Synthesis of PIPs at the late endosome membrane	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	30849	1	ENSG00000196455	PIK3R4
R-HSA-174403	Glutathione synthesis and recycling	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	2729	1	ENSG00000001084	GCLC
R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	1593	1	ENSG00000135929	CYP27A1
R-HSA-2022870	Chondroitin sulfate biosynthesis	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	22856	1	ENSG00000131873	CHSY1
R-HSA-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	3295	1	ENSG00000133835	HSD17B4
R-HSA-2046106	alpha-linolenic acid (ALA) metabolism	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	3295	1	ENSG00000133835	HSD17B4
R-HSA-2160916	Hyaluronan uptake and degradation	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	960	1	ENSG00000026508	CD44
R-HSA-399997	Acetylcholine regulates insulin secretion	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	9630	1	ENSG00000156049	GNA14
R-HSA-5654695	PI-3K cascade:FGFR2	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	8817	1	ENSG00000156427	FGF18
R-HSA-5654699	SHC-mediated cascade:FGFR2	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	8817	1	ENSG00000156427	FGF18
R-HSA-5654719	SHC-mediated cascade:FGFR4	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	8817	1	ENSG00000156427	FGF18
R-HSA-5654720	PI-3K cascade:FGFR4	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	8817	1	ENSG00000156427	FGF18
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	30849	1	ENSG00000196455	PIK3R4
R-HSA-73614	Pyrimidine salvage	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	1633	1	ENSG00000156136	DCK
R-HSA-75109	Triglyceride biosynthesis	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	80168	1	ENSG00000166391	MOGAT2
R-HSA-8868766	rRNA processing in the mitochondrion	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	54931	1	ENSG00000174173	TRMT10C
R-HSA-8934903	Receptor Mediated Mitophagy	1/309	10/7349	0.349380175354217	0.999995122002283	0.993783972176182	192111	1	ENSG00000247077	PGAM5
R-HSA-194068	Bile acid and bile salt metabolism	2/309	30/7349	0.361586518151915	0.999995122002283	0.993783972176182	3295/1593	2	ENSG00000133835,ENSG00000135929	HSD17B4,CYP27A1
R-HSA-72165	mRNA Splicing - Minor Pathway	3/309	52/7349	0.374831041856435	0.999995122002283	0.993783972176182	5431/22916/2963	3	ENSG00000047315,ENSG00000114503,ENSG00000188342	POLR2B,NCBP2,GTF2F2
R-HSA-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	1/309	11/7349	0.376773761103713	0.999995122002283	0.993783972176182	1593	1	ENSG00000135929	CYP27A1
R-HSA-2025928	Calcineurin activates NFAT	1/309	11/7349	0.376773761103713	0.999995122002283	0.993783972176182	4772	1	ENSG00000131196	NFATC1
R-HSA-2206281	Mucopolysaccharidoses	1/309	11/7349	0.376773761103713	0.999995122002283	0.993783972176182	2720	1	ENSG00000170266	GLB1
R-HSA-2408517	SeMet incorporation into proteins	1/309	11/7349	0.376773761103713	0.999995122002283	0.993783972176182	9255	1	ENSG00000164022	AIMP1
